Rrs[¦È_0,0,0](555)  Rrs[¦È_0,0,0](659)  Rrs[¦È_0,0,0](865)  Rrs[¦È_0,0,0](1375)  Rrs[¦È_0,0,0](1610)  Rrs[¦È_0,0,0](2250)  Rrs[¦È_0,¦È,¦¤¦Õ](555)  Rrs[¦È_0,¦È,¦¤¦Õ](659)  Rrs[¦È_0,¦È,¦¤¦Õ](865)  Rrs[¦È_0,¦È,¦¤¦Õ](1375)  Rrs[¦È_0,¦È,¦¤¦Õ](1610)  Rrs[¦È_0,¦È,¦¤¦Õ](2250)  
  1.47822866E-02   2.78005906E-03   1.92412124E-04   1.49304988E-06   9.96056261E-07   3.05788806E-07   1.68800870E-02   3.26914720E-03   2.29632074E-04   1.77154073E-06   1.18179360E-06   3.62729811E-07 
  8.96584044E-03   2.31499406E-03   1.86655181E-04   1.53703884E-06   1.04065025E-06   3.29875330E-07   9.80200091E-03   2.50424235E-03   1.97589803E-04   1.63001398E-06   1.10451739E-06   3.50552365E-07 
  3.00066441E-02   1.22172302E-02   8.80599975E-04   6.75617867E-06   4.48278737E-06   1.35635120E-06   3.37348529E-02   1.40949697E-02   9.35036451E-04   6.89855004E-06   4.57106295E-06   1.37566117E-06 
  2.34037405E-02   6.66713175E-03   5.05948613E-04   4.04031714E-06   2.68142061E-06   8.12345932E-07   2.34269804E-02   6.62799585E-03   4.90187009E-04   3.90168193E-06   2.58968082E-06   7.83967229E-07 
  7.57965161E-03   1.05808562E-03   7.93367285E-05   6.44491626E-07   4.34289125E-07   1.36101167E-07   9.47869763E-03   1.29874048E-03   9.60477204E-05   7.79258298E-07   5.24105599E-07   1.63642878E-07 
  1.06558389E-02   1.97644211E-03   1.53165168E-04   1.21392905E-06   8.08724122E-07   2.47542492E-07   1.08624067E-02   1.94721230E-03   1.45061769E-04   1.14450225E-06   7.63022477E-07   2.34351527E-07 
  1.21156405E-02   5.01732779E-03   4.24135379E-04   3.52780668E-06   2.39846423E-06   7.66377298E-07   1.23546223E-02   5.14589653E-03   4.43483230E-04   3.62863550E-06   2.46300196E-06   7.85918092E-07 
  6.46150335E-03   1.37921838E-03   1.11239226E-04   9.48910408E-07   6.52855064E-07   2.14026430E-07   7.45178970E-03   1.59407787E-03   1.31261544E-04   1.10377123E-06   7.59383665E-07   2.48794578E-07 
  4.81112490E-03   7.48255534E-04   5.80742003E-05   4.95850530E-07   3.41703484E-07   1.12574088E-07   6.34693923E-03   9.58739861E-04   7.54300163E-05   6.58655873E-07   4.54665169E-07   1.49885066E-07 
  1.71346493E-02   3.23078113E-03   2.42368598E-04   1.87793825E-06   1.23935614E-06   3.70954325E-07   1.76782998E-02   3.22790269E-03   2.27592438E-04   1.74990932E-06   1.15395227E-06   3.45500000E-07 
  9.99241324E-03   2.29117190E-03   1.88072326E-04   1.54826675E-06   1.04225944E-06   3.26319724E-07   1.00098040E-02   2.28340629E-03   1.84205050E-04   1.50457877E-06   1.01249466E-06   3.16788800E-07 
  4.62062974E-03   7.30101382E-04   5.22670288E-05   4.05438905E-07   2.72209961E-07   8.51350974E-08   4.68568620E-03   6.98251601E-04   5.18379358E-05   4.15394567E-07   2.79907507E-07   8.80269630E-08 
  3.07597048E-03   4.76216347E-04   3.23242813E-05   2.42977810E-07   1.61623153E-07   4.95706957E-08   3.11625895E-03   4.89289937E-04   3.49980979E-05   2.71015231E-07   1.81084922E-07   5.55098185E-08 
  2.24830115E-02   6.77739044E-03   5.17657217E-04   4.18135201E-06   2.81541669E-06   8.80013817E-07   2.28626178E-02   6.89567295E-03   5.10965805E-04   3.97269760E-06   2.67053609E-06   8.32851972E-07 
  2.88391707E-03   5.97324089E-04   4.51326166E-05   3.66358697E-07   2.49402976E-07   8.03258371E-08   2.81621213E-03   5.68083687E-04   4.13845714E-05   3.32654880E-07   2.26396075E-07   7.29104560E-08 
  4.83023158E-03   1.59464040E-03   1.39656532E-04   1.18675511E-06   8.10812190E-07   2.62201564E-07   4.83553232E-03   1.55334991E-03   1.30711536E-04   1.10254655E-06   7.54213556E-07   2.41709402E-07 
  2.85753227E-02   1.24852442E-02   8.39398068E-04   6.21118180E-06   4.11786219E-06   1.24588354E-06   3.20707438E-02   1.44645916E-02   9.71334982E-04   7.11697536E-06   4.67535551E-06   1.41138321E-06 
  4.67183485E-02   3.38108501E-02   2.77178824E-03   1.99632815E-05   1.31559159E-05   3.92081132E-06   4.67185260E-02   3.38110125E-02   2.77189018E-03   1.99672218E-05   1.31585528E-05   3.92161368E-06 
  1.44509313E-02   3.18326854E-03   2.51449581E-04   2.04500480E-06   1.37182148E-06   4.25646976E-07   1.45478920E-02   3.12983602E-03   2.31746870E-04   1.83943247E-06   1.23287382E-06   3.82341765E-07 
  1.25584168E-02   2.53269279E-03   1.81715503E-04   1.42369982E-06   9.49027005E-07   2.90798492E-07   1.26024455E-02   2.55573695E-03   1.84511023E-04   1.44443437E-06   9.62733176E-07   2.94916237E-07 
  1.07500368E-02   1.98409373E-03   1.51343186E-04   1.19321483E-06   7.99703084E-07   2.48239144E-07   1.10197867E-02   2.03999130E-03   1.61418776E-04   1.31034836E-06   8.80109381E-07   2.74062784E-07 
  1.28307236E-02   5.29417544E-03   4.32884927E-04   3.53684114E-06   2.39833584E-06   7.61806835E-07   1.42641304E-02   5.93229721E-03   4.74244983E-04   3.82600945E-06   2.59230886E-06   8.22554424E-07 
  8.01207934E-03   1.12327973E-03   7.82811291E-05   5.99022622E-07   3.97504420E-07   1.20761129E-07   8.17461515E-03   1.17735006E-03   8.53536884E-05   6.59787249E-07   4.37898374E-07   1.33037942E-07 
  5.18642129E-03   7.18647201E-04   4.98222637E-05   3.72690762E-07   2.46765302E-07   7.48676550E-08   5.10653134E-03   6.77156080E-04   4.65895493E-05   3.55889491E-07   2.35930748E-07   7.06935044E-08 
  5.74554413E-03   1.09806371E-03   8.95522469E-05   7.41051984E-07   5.02529192E-07   1.60093361E-07   6.25099214E-03   1.07904619E-03   8.19481418E-05   6.77084657E-07   4.59896852E-07   1.46957667E-07 
  7.31414398E-03   1.17184478E-03   8.85321626E-05   7.23832485E-07   4.91632759E-07   1.57184184E-07   7.99382243E-03   1.25237098E-03   9.66104208E-05   8.08997206E-07   5.50088653E-07   1.74288476E-07 
  1.17850201E-02   2.20325886E-03   1.84348657E-04   1.52129586E-06   1.02753474E-06   3.23712289E-07   1.18878951E-02   2.13926337E-03   1.68591636E-04   1.37074019E-06   9.25406054E-07   2.91690245E-07 
  1.69514192E-02   4.90941565E-03   3.32214709E-04   2.54266396E-06   1.69028297E-06   5.14440819E-07   1.69135989E-02   4.90025641E-03   3.32849096E-04   2.54687143E-06   1.69306494E-06   5.15756103E-07 
  2.84506686E-03   4.80177288E-04   3.07289603E-05   2.17671877E-07   1.43078523E-07   4.29668776E-08   2.68995558E-03   4.53248337E-04   3.03476215E-05   2.20603823E-07   1.45424326E-07   4.34751623E-08 
  9.12291452E-03   1.99944951E-03   1.77357423E-04   1.57045114E-06   1.09052027E-06   3.63845686E-07   1.12602834E-02   2.43451603E-03   2.01694625E-04   1.75118139E-06   1.21548389E-06   4.05117825E-07 
  1.54918795E-02   8.11518092E-03   6.57167363E-04   4.98362958E-06   3.36214478E-06   1.05641901E-06   1.72230082E-02   9.17715122E-03   7.58670322E-04   5.96908637E-06   4.02728265E-06   1.26432728E-06 
  5.53767966E-03   1.26149681E-03   1.05023278E-04   8.77182549E-07   5.96996160E-07   1.91604218E-07   5.50467891E-03   1.21111547E-03   9.76783160E-05   8.15007236E-07   5.55242339E-07   1.78812348E-07 
  1.68916490E-02   3.15238826E-03   2.29857418E-04   1.85594087E-06   1.24805835E-06   3.89125735E-07   1.71912020E-02   3.19554050E-03   2.25334221E-04   1.78078181E-06   1.19556658E-06   3.72009705E-07 
  1.34245040E-02   4.22496051E-03   3.64208956E-04   2.91750265E-06   1.97493898E-06   6.25412983E-07   1.35329516E-02   4.23355866E-03   3.68168645E-04   3.06612352E-06   2.07933683E-06   6.61597546E-07 
  6.31235792E-03   9.29017642E-04   6.83199417E-05   5.40447094E-07   3.61354375E-07   1.11494959E-07   7.49251765E-03   1.11643300E-03   8.12148396E-05   6.37246435E-07   4.25756445E-07   1.31216468E-07 
  5.48148064E-03   7.87761915E-04   5.55274232E-05   4.28505577E-07   2.86827420E-07   8.90654499E-08   5.68493632E-03   8.09243777E-04   5.91665317E-05   4.69334162E-07   3.14876642E-07   9.84129623E-08 
  7.04087180E-03   1.44128387E-03   1.24115335E-04   1.04676830E-06   7.12282986E-07   2.28394607E-07   7.17830687E-03   1.36952961E-03   1.09613270E-04   9.18887125E-07   6.26423987E-07   2.01697365E-07 
  2.83064316E-02   1.34358035E-02   1.09529040E-03   8.30243813E-06   5.53805330E-06   1.69634806E-06   2.87911813E-02   1.37208726E-02   1.14802981E-03   9.26773880E-06   6.19840690E-06   1.90562664E-06 
  1.50809796E-02   2.83489687E-03   2.13232313E-04   1.72777833E-06   1.16226676E-06   3.63150216E-07   1.75545724E-02   3.35069715E-03   2.31800424E-04   1.82808624E-06   1.22759646E-06   3.82289424E-07 
  4.45652108E-02   3.42324264E-02   2.92016944E-03   2.07169577E-05   1.36776967E-05   4.09384174E-06   4.57580261E-02   3.52364370E-02   2.92830642E-03   1.95282708E-05   1.28865481E-05   3.85620121E-06 
  6.19603402E-03   1.43360746E-03   1.20026642E-04   1.01406657E-06   6.98895213E-07   2.30112884E-07   6.32505107E-03   1.50190735E-03   1.37966835E-04   1.21969629E-06   8.41610673E-07   2.77547832E-07 
  5.08345444E-03   1.74283712E-03   1.57976083E-04   1.39774910E-06   9.65966433E-07   3.19378047E-07   5.08937531E-03   1.74266223E-03   1.56424444E-04   1.37485205E-06   9.49943737E-07   3.14081187E-07 
  1.39286756E-02   3.10705374E-03   2.43372361E-04   1.97996111E-06   1.33280690E-06   4.17115858E-07   1.41681655E-02   3.14048314E-03   2.43324763E-04   1.98027438E-06   1.33372657E-06   4.17877091E-07 
  4.00644682E-03   5.13975321E-04   3.68141110E-05   2.91727484E-07   1.97132320E-07   6.24808887E-08   4.47565969E-03   5.56081529E-04   4.20689838E-05   3.46812192E-07   2.35022319E-07   7.45935734E-08 
  4.62103625E-03   7.10805845E-04   5.74159127E-05   5.02779452E-07   3.47953073E-07   1.15441306E-07   5.13532207E-03   7.87125693E-04   3.97273696E-05   5.38181247E-07   3.71863679E-07   1.23250702E-07 
  3.72566453E-02   2.88553851E-02   2.65839444E-03   2.02020864E-05   1.33609010E-05   4.01418659E-06   3.86030853E-02   3.00066328E-02   2.66087134E-03   1.74965947E-05   1.15686410E-05   3.47486958E-06 
  4.39011538E-03   8.68164445E-04   7.08412362E-05   5.92564237E-07   4.04625013E-07   1.30965322E-07   4.29726017E-03   7.99967531E-04   6.04597238E-05   4.95745442E-07   3.37072999E-07   1.09068303E-07 
  3.79712146E-03   3.43527533E-03   3.38783850E-04   2.91351397E-06   1.99845886E-06   6.50298164E-07   4.47572673E-03   4.07091958E-03   3.87170596E-04   3.26278354E-06   2.23646239E-06   7.13800436E-07 
  1.31811059E-02   5.28450066E-03   5.03520421E-04   4.26433379E-06   2.93344474E-06   9.59633867E-07   1.48795795E-02   6.17159852E-03   6.21259972E-04   5.33029976E-06   3.66046107E-06   1.19327962E-06 
  2.02573577E-02   4.72882288E-03   3.59146701E-04   2.80007813E-06   1.86451948E-06   5.69562030E-07   2.13362240E-02   4.85028929E-03   3.30658035E-04   2.54612977E-06   1.69707832E-06   5.19630488E-07 
  3.31366922E-02   9.25850049E-03   7.02274433E-04   5.65279338E-06   3.72657455E-06   1.11151697E-06   3.44997990E-02   9.45968808E-03   5.79852387E-04   4.30434767E-06   2.83652084E-06   8.45806319E-07 
  8.30942248E-03   1.27146942E-03   1.02133629E-04   8.57353235E-07   5.84315566E-07   1.88050922E-07   8.30417959E-03   1.25065884E-03   9.71872484E-05   8.06565137E-07   5.49653111E-07   1.76800167E-07 
  3.38258325E-02   1.15746183E-02   7.97799371E-04   6.17410218E-06   4.08603223E-06   1.23018262E-06   3.64744560E-02   1.27170477E-02   8.07207882E-04   5.91998513E-06   3.91637849E-06   1.17811762E-06 
  1.38256831E-02   3.62915814E-03   2.74181612E-04   2.21873622E-06   1.49443002E-06   4.68076909E-07   1.56004024E-02   4.18867102E-03   3.09591766E-04   2.54634156E-06   1.71348154E-06   5.35595763E-07 
  1.38451555E-02   2.51955836E-03   1.82261712E-04   1.41854376E-06   9.44465695E-07   2.88667057E-07   1.54052963E-02   2.76389572E-03   1.85807370E-04   1.43838339E-06   9.58023815E-07   2.93052961E-07 
  5.79990028E-03   8.87147113E-04   6.51932151E-05   5.25196590E-07   3.56253442E-07   1.13748561E-07   6.02134224E-03   9.04534330E-04   6.75199593E-05   5.50907089E-07   3.74277399E-07   1.20809050E-07 
  1.47243615E-02   2.56771039E-03   2.04411204E-04   1.66337439E-06   1.11414568E-06   3.44497997E-07   1.55945102E-02   2.64948280E-03   1.94656575E-04   1.53605882E-06   1.02751186E-06   3.17191003E-07 
  6.96747872E-03   1.02640625E-03   7.85141946E-05   6.20846323E-07   4.15138336E-07   1.28312154E-07   7.05732113E-03   1.02011439E-03   7.39659826E-05   5.73407354E-07   3.82758326E-07   1.17946101E-07 
  1.06261019E-02   1.51516298E-03   1.08083904E-04   8.21289911E-07   5.41722244E-07   1.62255227E-07   1.15955661E-02   1.61185293E-03   1.10701704E-04   8.36359944E-07   5.48338700E-07   1.66906339E-07 
  1.47239626E-02   2.42961979E-03   1.63994281E-04   1.20545872E-06   7.91930699E-07   2.34975795E-07   1.54539030E-02   2.40525457E-03   1.59714884E-04   1.20009431E-06   7.88508208E-07   2.33970683E-07 
  5.52940286E-03   1.94403745E-03   1.89340870E-04   1.68072395E-06   1.15325789E-06   3.75466302E-07   5.99137623E-03   1.96500062E-03   1.61760044E-04   1.36932731E-06   9.39805203E-07   3.06705203E-07 
  1.02174994E-02   2.22902274E-03   1.82710255E-04   1.51991787E-06   1.03998086E-06   3.37078135E-07   1.08059710E-02   2.31677798E-03   1.88347285E-04   1.58959889E-06   1.08903236E-06   3.53747934E-07 
  2.07435114E-02   8.61627457E-03   7.11770163E-04   5.72570568E-06   3.81996415E-06   1.16991552E-06   2.32145026E-02   9.69892429E-03   6.73489928E-04   4.98570533E-06   3.32441618E-06   1.01944861E-06 
  2.66714857E-02   8.28664398E-03   5.67493234E-04   3.84779363E-06   2.54423707E-06   7.66309603E-07   2.70333779E-02   8.51500965E-03   6.65249305E-04   5.37524028E-06   3.57175900E-06   1.08414026E-06 
  1.83153164E-02   1.24918275E-02   1.21440967E-03   9.10821394E-06   6.13308344E-06   1.92075992E-06   2.45816799E-02   1.78213870E-02   1.86720222E-03   1.37457150E-05   9.30109986E-06   2.92436757E-06 
  5.28553139E-03   7.03522343E-04   5.05795860E-05   4.00878839E-07   2.69933673E-07   8.47627343E-08   5.62984265E-03   7.49651489E-04   5.63698548E-05   4.59879588E-07   3.09289468E-07   9.73120747E-08 
  6.17244186E-03   1.03384213E-03   7.86807018E-05   6.53998564E-07   4.47307497E-07   1.45115627E-07   6.48303677E-03   1.13780695E-03   9.13124770E-05   7.66537341E-07   5.23709417E-07   1.67513378E-07 
  6.43260991E-03   9.30863407E-04   6.81300816E-05   5.18426021E-07   3.43217357E-07   1.03889937E-07   6.70231722E-03   8.66157948E-04   6.09210253E-05   4.57377349E-07   3.04917931E-07   9.40920620E-08 
  1.01656113E-02   1.80924693E-03   1.43971300E-04   1.20253181E-06   8.20852455E-07   2.64808373E-07   1.12458348E-02   1.97585145E-03   1.56512821E-04   1.32256182E-06   9.03416842E-07   2.91692400E-07 
  9.23089809E-03   1.54660111E-03   1.20708165E-04   9.78096409E-07   6.63976259E-07   2.11946301E-07   9.85314814E-03   1.54900137E-03   1.17865968E-04   9.75731865E-07   6.64650795E-07   2.13624608E-07 
  2.00799414E-03   2.05868238E-04   1.09511122E-05   6.56600385E-08   4.17494183E-08   1.18613604E-08   1.91829470E-03   2.00654917E-04   1.13134460E-05   7.15234332E-08   4.57633643E-08   1.30958458E-08 
  1.01916833E-02   4.24950817E-03   3.87137568E-04   3.33256737E-06   2.27791002E-06   7.35767737E-07   1.16868285E-02   4.88837983E-03   4.20029886E-04   3.49759009E-06   2.38931245E-06   7.70905445E-07 
  7.39588077E-03   1.42761410E-03   1.05150019E-04   8.25484582E-07   5.52144453E-07   1.70689491E-07   7.93609741E-03   1.53486843E-03   1.14671134E-04   9.08806094E-07   6.08131692E-07   1.89587584E-07 
  9.32326194E-03   1.58618460E-03   1.23883632E-04   1.02367233E-06   6.90950475E-07   2.17152831E-07   1.11631641E-02   1.82474438E-03   1.28985876E-04   1.00768128E-06   6.75693543E-07   2.11007729E-07 
  2.02210723E-02   2.09716584E-02   3.17012572E-03   2.70756444E-05   1.81977374E-05   5.65445901E-06   2.26717102E-02   2.33067527E-02   3.33249379E-03   2.20918884E-05   1.48083156E-05   4.59581192E-06 
  4.77756096E-03   1.23926185E-03   1.10294029E-04   9.66877903E-07   6.70433272E-07   2.23432214E-07   5.12528580E-03   1.24505574E-03   1.03454241E-04   9.04384689E-07   6.27684210E-07   2.09530991E-07 
  4.06572232E-02   2.54428633E-02   1.99517825E-03   1.31312779E-05   8.69164073E-06   2.61864640E-06   4.43043725E-02   2.82747750E-02   2.51328442E-03   1.86734275E-05   1.23799937E-05   3.73239457E-06 
  2.96276703E-02   2.59183244E-02   3.32993772E-03   2.30833003E-05   1.54397715E-05   4.75970040E-06   3.07416990E-02   2.69153612E-02   3.49637931E-03   2.33277733E-05   1.55950008E-05   4.79052817E-06 
  1.34485585E-02   4.17486137E-03   3.23924425E-04   2.61675422E-06   1.76375359E-06   5.53304711E-07   1.53014527E-02   4.78088070E-03   3.57473692E-04   2.88927426E-06   1.94307756E-06   6.08882817E-07 
  1.38986426E-02   2.29713448E-03   1.69561587E-04   1.31880900E-06   8.73560572E-07   2.63804054E-07   1.39230528E-02   2.31479481E-03   1.73940762E-04   1.36248501E-06   9.02684170E-07   2.72677981E-07 
  9.06860836E-03   1.50802578E-03   1.26173354E-04   1.03069313E-06   6.92768305E-07   2.16387219E-07   9.18423936E-03   1.39320298E-03   1.06648683E-04   8.60671229E-07   5.79193143E-07   1.81459062E-07 
  5.20383097E-03   6.53211472E-04   4.35878821E-05   3.16618912E-07   2.07530975E-07   6.16150851E-08   5.21826891E-03   6.37492645E-04   4.29004199E-05   3.15920886E-07   2.07308740E-07   6.16095356E-08 
  3.71038098E-03   5.82017503E-04   4.28332798E-05   3.36721480E-07   2.25219369E-07   6.96308907E-08   3.87705353E-03   6.02452351E-04   4.33550251E-05   3.37549365E-07   2.25742333E-07   6.97215835E-08 
  3.43952632E-02   1.34963533E-02   1.02585305E-03   7.86478945E-06   5.20757655E-06   1.56970527E-06   3.44945694E-02   1.35375820E-02   1.03517945E-03   8.16466479E-06   5.40873414E-06   1.63103599E-06 
  1.42923146E-02   4.70319367E-03   3.49687282E-04   2.75253633E-06   1.85430219E-06   5.81015995E-07   1.93695360E-02   6.81129056E-03   4.91364422E-04   3.84740328E-06   2.59545127E-06   8.13782692E-07 
  6.41190242E-03   9.22252636E-04   6.87623438E-05   5.70521307E-07   3.90195425E-07   1.26584573E-07   7.52305878E-03   1.08579469E-03   8.34002458E-05   6.97298350E-07   4.77049225E-07   1.54175562E-07 
  5.42189194E-03   7.64909613E-04   5.71053828E-05   4.65823119E-07   3.15421607E-07   1.00077751E-07   6.44191837E-03   9.06003868E-04   6.73624871E-05   5.48771521E-07   3.71549963E-07   1.17528595E-07 
  4.91304393E-03   1.31511461E-03   1.10413438E-04   9.60004189E-07   6.62324548E-07   2.18303232E-07   4.92384817E-03   1.32212443E-03   1.11732425E-04   9.73371677E-07   6.71578464E-07   2.21373156E-07 
  9.75582766E-03   8.44802071E-03   1.16508990E-03   9.43397516E-06   6.49537845E-06   2.12834264E-06   1.12512278E-02   9.72012332E-03   1.39510827E-03   1.13815172E-05   7.82989354E-06   2.56147648E-06 
  2.14372734E-02   5.01290206E-03   3.52218210E-04   2.73933777E-06   1.83414645E-06   5.67158352E-07   2.39471965E-02   5.75302006E-03   4.02890371E-04   3.16215617E-06   2.11707105E-06   6.54349171E-07 
  2.80852448E-02   1.09068275E-02   8.58656597E-04   6.72844303E-06   4.47439809E-06   1.36178793E-06   2.81620201E-02   1.09481992E-02   8.77816799E-04   7.13757406E-06   4.74984596E-06   1.44747612E-06 
  1.24610012E-02   2.00591786E-03   1.50178030E-04   1.20802190E-06   8.10897950E-07   2.52367726E-07   1.34580740E-02   2.27111793E-03   1.77368763E-04   1.43284887E-06   9.60567044E-07   2.97951564E-07 
  8.13723135E-03   1.23392642E-03   9.26031317E-05   7.67041142E-07   5.23009714E-07   1.68379418E-07   1.01503989E-02   1.53869393E-03   1.17673045E-04   9.90282770E-07   6.75392193E-07   2.16117556E-07 
  9.20312994E-03   2.01145307E-03   1.57791196E-04   1.29216479E-06   8.73212870E-07   2.75765971E-07   9.35483229E-03   2.00187631E-03   1.51616409E-04   1.23758866E-06   8.33589794E-07   2.63647557E-07 
  3.26018284E-03   3.88482810E-04   2.37075682E-05   1.61087397E-07   1.04672502E-07   3.07386718E-08   3.09639416E-03   3.67914760E-04   2.42667709E-05   1.75369521E-07   1.14607129E-07   3.38222720E-08 
  7.53020906E-03   1.22429847E-03   9.09082971E-05   7.40560402E-07   5.01676969E-07   1.59389324E-07   7.57972901E-03   1.22863911E-03   9.13381709E-05   7.44805083E-07   5.04823901E-07   1.60286548E-07 
