t(555)  t(659)  t(865)  t(1375)  t(1610)  t(2250)  
  8.94067209E-01   9.43438688E-01   9.79755903E-01   9.96477750E-01   9.98022576E-01   9.99363479E-01 
  8.68395355E-01   9.10873099E-01   9.45222113E-01   9.66204048E-01   9.70729264E-01   9.76110302E-01 
  9.04025560E-01   9.48686755E-01   9.81855968E-01   9.96988730E-01   9.98372221E-01   9.99570021E-01 
  8.92181929E-01   9.41839352E-01   9.78866517E-01   9.95670676E-01   9.97342791E-01   9.98804300E-01 
  9.05849399E-01   9.44870780E-01   9.76967428E-01   9.94150598E-01   9.96190502E-01   9.98130662E-01 
  9.07121063E-01   9.48787304E-01   9.80564941E-01   9.94623964E-01   9.96077824E-01   9.97300187E-01 
  8.38255467E-01   9.10193456E-01   9.68821873E-01   9.93725867E-01   9.96056240E-01   9.98096739E-01 
  8.13807075E-01   8.71305217E-01   9.17937940E-01   9.60265980E-01   9.70738199E-01   9.86065359E-01 
  8.93180055E-01   9.41815510E-01   9.77937544E-01   9.96523512E-01   9.98048812E-01   9.99338248E-01 
  9.13249819E-01   9.52991680E-01   9.83010242E-01   9.96951384E-01   9.98283371E-01   9.99414939E-01 
  7.45675202E-01   8.11723647E-01   8.82893280E-01   9.40270971E-01   9.51754093E-01   9.63434335E-01 
  9.04403825E-01   9.44868482E-01   9.75432878E-01   9.86317652E-01   9.87873115E-01   9.90454191E-01 
  8.75370706E-01   9.27665450E-01   9.68058873E-01   9.88994024E-01   9.92118687E-01   9.95986322E-01 
  8.88946095E-01   9.33002175E-01   9.65534952E-01   9.89671530E-01   9.93752879E-01   9.97695188E-01 
  8.56162379E-01   9.16957669E-01   9.62701522E-01   9.84757354E-01   9.87217470E-01   9.89756590E-01 
  9.02980603E-01   9.49286137E-01   9.82652536E-01   9.97148221E-01   9.98326970E-01   9.99421601E-01 
  8.67222516E-01   9.26834062E-01   9.71592786E-01   9.91724503E-01   9.94090495E-01   9.96317004E-01 
  4.18457416E-01   5.13920770E-01   6.71138664E-01   8.70849109E-01   9.07950775E-01   9.42055022E-01 
  8.97811306E-01   9.38198963E-01   9.68163277E-01   9.89902524E-01   9.93062085E-01   9.96113634E-01 
  9.10544698E-01   9.51625274E-01   9.82182012E-01   9.96690464E-01   9.98118861E-01   9.99356943E-01 
  4.47595261E-01   5.43093578E-01   6.88727977E-01   8.64176405E-01   8.99116393E-01   9.37641789E-01 
  8.53254712E-01   9.19744622E-01   9.69535041E-01   9.93734589E-01   9.96089514E-01   9.98119820E-01 
  7.60292238E-01   8.25499127E-01   8.83279032E-01   9.17927158E-01   9.22785792E-01   9.31083374E-01 
  8.35961900E-01   9.04443968E-01   9.61639619E-01   9.90569601E-01   9.93739481E-01   9.95940601E-01 
  6.53038347E-01   7.33791545E-01   8.21470767E-01   9.20899496E-01   9.43990202E-01   9.73560240E-01 
  8.10841775E-01   8.70551749E-01   9.25592967E-01   9.74464584E-01   9.85230278E-01   9.93784406E-01 
  9.05777423E-01   9.47167839E-01   9.77138257E-01   9.92494906E-01   9.94401847E-01   9.97590883E-01 
  9.10138528E-01   9.51376117E-01   9.82103378E-01   9.96397883E-01   9.97868887E-01   9.99101074E-01 
  8.21796734E-01   8.80215259E-01   9.34926753E-01   9.74564847E-01   9.81204022E-01   9.87599394E-01 
  8.71722105E-01   9.29180556E-01   9.75043341E-01   9.94862091E-01   9.96728231E-01   9.98311606E-01 
  8.53187817E-01   8.92608614E-01   9.29885084E-01   9.50150281E-01   9.54324482E-01   9.60186438E-01 
  9.02301145E-01   9.47938503E-01   9.81135355E-01   9.96627508E-01   9.98070708E-01   9.99420398E-01 
  9.08640713E-01   9.46059580E-01   9.75647522E-01   9.94359066E-01   9.96641471E-01   9.98625082E-01 
  6.82019683E-01   7.60431507E-01   8.53673770E-01   9.41012851E-01   9.59696326E-01   9.83950728E-01 
  6.41060132E-01   7.29096876E-01   8.33511862E-01   9.39829537E-01   9.59110528E-01   9.76863830E-01 
  9.12177385E-01   9.52334158E-01   9.82472871E-01   9.96587596E-01   9.97880542E-01   9.99239245E-01 
  6.61366614E-01   7.47121387E-01   8.49776555E-01   9.50306701E-01   9.66914554E-01   9.81727527E-01 
  8.87031695E-01   9.40402579E-01   9.79082524E-01   9.96323646E-01   9.97955912E-01   9.99382438E-01 
  8.67501823E-01   9.18536437E-01   9.63048783E-01   9.89484974E-01   9.92863514E-01   9.95819348E-01 
  3.97473358E-01   4.98110978E-01   6.57325695E-01   8.72272315E-01   9.15392871E-01   9.55062302E-01 
  8.29006592E-01   8.89762454E-01   9.43220656E-01   9.70802823E-01   9.74053903E-01   9.78799942E-01 
  8.54732437E-01   9.08523990E-01   9.50813883E-01   9.81717866E-01   9.87578558E-01   9.93310885E-01 
  8.78436825E-01   9.34562205E-01   9.75473852E-01   9.94745474E-01   9.96576436E-01   9.98216140E-01 
  8.56737356E-01   9.02180512E-01   9.40406313E-01   9.71560975E-01   9.76786798E-01   9.83382812E-01 
  8.95159539E-01   9.44477389E-01   9.80317270E-01   9.96254553E-01   9.97811368E-01   9.96795345E-01 
  8.81152782E-01   9.35190390E-01   9.75027055E-01   9.94374518E-01   9.96304409E-01   9.98070169E-01 
  8.77227782E-01   9.34817015E-01   9.76755918E-01   9.95834586E-01   9.97633010E-01   9.99160942E-01 
  6.87929259E-01   7.53429787E-01   8.40776356E-01   9.38606406E-01   9.57042255E-01   9.74557936E-01 
  6.69046483E-01   7.26782505E-01   7.99865228E-01   8.69073570E-01   8.83528041E-01   9.03425970E-01 
  3.67650522E-01   4.68235963E-01   6.31389484E-01   8.41433793E-01   8.82880773E-01   9.23475434E-01 
  9.02147644E-01   9.48563108E-01   9.82077832E-01   9.95471693E-01   9.98232439E-01   9.99394717E-01 
  8.06533004E-01   8.69714885E-01   9.28032830E-01   9.69784227E-01   9.76280352E-01   9.83303556E-01 
  4.55444767E-01   5.45666413E-01   6.77461844E-01   8.41804694E-01   8.76944578E-01   9.18551424E-01 
  8.52790283E-01   9.11084508E-01   9.15351899E-01   9.92849970E-01   9.96443041E-01   9.98804382E-01 
  8.83498940E-01   9.38077629E-01   9.78168308E-01   9.95564665E-01   9.97291220E-01   9.98768631E-01 
  8.91205300E-01   9.36826810E-01   9.71557253E-01   9.91502805E-01   9.94892892E-01   9.96736975E-01 
  8.64003343E-01   9.26214896E-01   9.72893346E-01   9.93608571E-01   9.95658079E-01   9.97442629E-01 
  9.04669265E-01   9.40949605E-01   9.68086699E-01   9.81559879E-01   9.84741703E-01   9.86317285E-01 
  8.60758286E-01   9.18867315E-01   9.64819774E-01   9.84307238E-01   9.89438692E-01   9.94447003E-01 
  8.31518683E-01   8.97752486E-01   9.54364719E-01   9.84926483E-01   9.85588624E-01   9.85763168E-01 
  4.98178500E-01   5.90844198E-01   7.14223594E-01   8.62241889E-01   8.89789762E-01   6.36560124E-01 
  8.60860144E-01   9.21383769E-01   9.66199981E-01   9.82401753E-01   9.91228372E-01   9.93666627E-01 
  8.50176188E-01   9.12770078E-01   9.64259801E-01   9.90933371E-01   9.94010845E-01   9.98069864E-01 
  9.11137597E-01   9.50637597E-01   9.78687659E-01   9.93536601E-01   9.95518265E-01   9.96830752E-01 
  8.98047262E-01   9.46231583E-01   9.81058609E-01   9.91711255E-01   9.94053882E-01   9.96301580E-01 
  9.13700166E-01   9.54414700E-01   9.83384387E-01   9.96879319E-01   9.98188934E-01   9.99308073E-01 
  8.92745748E-01   9.35272606E-01   9.65368708E-01   9.87462013E-01   9.91327457E-01   9.95789824E-01 
  8.26702829E-01   9.06593505E-01   9.61440669E-01   9.91851890E-01   9.95006087E-01   9.97745300E-01 
  6.02491578E-01   6.98575119E-01   8.16754269E-01   9.35755168E-01   9.57243619E-01   9.76757884E-01 
  8.99088369E-01   9.46234152E-01   9.80227667E-01   9.95175586E-01   9.96723367E-01   9.98227307E-01 
  8.10846258E-01   8.75952697E-01   9.34990638E-01   9.65927118E-01   9.69506521E-01   9.73512265E-01 
  8.76069498E-01   9.32429026E-01   9.74393536E-01   9.94150546E-01   9.96106238E-01   9.97863721E-01 
  8.51553503E-01   9.19164778E-01   9.69260500E-01   9.93802818E-01   9.96274272E-01   9.98403835E-01 
  8.92331832E-01   9.41340761E-01   9.77702659E-01   9.94508508E-01   9.96350041E-01   9.98117247E-01 
  8.83013317E-01   9.26922360E-01   9.63598672E-01   9.86647919E-01   9.89829345E-01   9.93198828E-01 
  8.55125023E-01   9.00336964E-01   9.38470758E-01   9.74370632E-01   9.80912910E-01   9.87569394E-01 
  8.89987449E-01   9.42629659E-01   9.80329874E-01   9.95873332E-01   9.97420881E-01   9.98727582E-01 
  8.86143982E-01   9.30482312E-01   9.68164336E-01   9.88793784E-01   9.91577507E-01   9.94522219E-01 
  5.63369237E-01   6.54892850E-01   7.72103368E-01   9.20300842E-01   9.46554503E-01   9.70692885E-01 
  8.88912880E-01   9.44894075E-01   9.78987194E-01   9.95256929E-01   9.96831283E-01   9.98764371E-01 
  8.57837355E-01   9.18297046E-01   9.64230703E-01   9.88257041E-01   9.90806643E-01   9.93322776E-01 
  8.80818107E-01   9.35827426E-01   9.76073833E-01   9.94928904E-01   9.96854794E-01   9.98543489E-01 
  8.80071650E-01   9.35652778E-01   9.67513165E-01   9.96051968E-01   9.97760545E-01   9.99207800E-01 
  8.26170161E-01   8.80656297E-01   9.22261874E-01   9.36469647E-01   9.37962889E-01   9.43489999E-01 
  8.80848876E-01   9.28348388E-01   9.65850241E-01   9.86721052E-01   9.89540365E-01   9.92491477E-01 
  8.98377160E-01   9.44862484E-01   9.79647472E-01   9.95791668E-01   9.97406259E-01   9.96767655E-01 
  8.92525759E-01   9.40039628E-01   9.75834284E-01   9.92637707E-01   9.94679418E-01   9.96956945E-01 
  9.16643741E-01   9.54690414E-01   9.82890320E-01   9.96720402E-01   9.98105406E-01   9.99303351E-01 
  9.01252866E-01   9.48099904E-01   9.82080113E-01   9.96946560E-01   9.98081759E-01   9.99480174E-01 
  8.87848119E-01   9.39831770E-01   9.77514255E-01   9.96003522E-01   9.97727224E-01   9.99244244E-01 
  8.33512390E-01   9.08700681E-01   9.64973340E-01   9.90694965E-01   9.92733649E-01   9.95048838E-01 
  8.43999444E-01   9.07205653E-01   9.56957628E-01   9.81751441E-01   9.84322711E-01   9.87791525E-01 
  7.50083304E-01   8.42873135E-01   9.27879544E-01   9.81717844E-01   9.88305467E-01   9.93816644E-01 
  6.84806997E-01   7.75835470E-01   8.76585750E-01   9.63227196E-01   9.75662498E-01   9.86177225E-01 
  8.07299566E-01   8.65865128E-01   9.21962708E-01   9.72044683E-01   9.80532985E-01   9.88651553E-01 
  8.79188936E-01   9.22470244E-01   9.57201129E-01   9.83856814E-01   9.88983397E-01   9.95019073E-01 
  7.21934283E-01   7.93538115E-01   8.68233909E-01   9.43789577E-01   9.58290422E-01   9.73312350E-01 
  7.18615884E-01   7.97917132E-01   9.24454384E-01   9.55149269E-01   9.65321864E-01   9.75825469E-01 
  8.07524203E-01   8.66550272E-01   9.19548797E-01   9.67523165E-01   9.76118913E-01   9.85375785E-01 
  5.93900008E-01   6.94010682E-01   8.19354148E-01   9.41002620E-01   9.61619214E-01   9.79770399E-01 
  8.21859159E-01   8.98305390E-01   9.52413983E-01   9.75509979E-01   9.77844021E-01   9.80461390E-01 
  7.96946415E-01   8.63445175E-01   9.23580655E-01   9.65861577E-01   9.72108499E-01   9.79968107E-01 
  7.07982710E-01   7.91419587E-01   8.79813734E-01   9.52649817E-01   9.63953625E-01   9.74950641E-01 
  8.73565788E-01   9.30596223E-01   9.75936381E-01   9.95317293E-01   9.97425513E-01   9.99260625E-01 
  8.24257009E-01   9.03577412E-01   9.64306711E-01   9.91982778E-01   9.94471297E-01   9.96730619E-01 
  7.25186727E-01   8.01629823E-01   8.80327205E-01   9.52447442E-01   9.65723761E-01   9.80318792E-01 
  8.16187235E-01   8.69216948E-01   9.56500026E-01   9.42545134E-01   9.31924670E-01   9.54443435E-01 
  7.03225580E-01   7.77099877E-01   8.62435286E-01   9.43750195E-01   9.60095483E-01   9.78388325E-01 
  7.94775786E-01   8.53374602E-01   9.06428689E-01   9.57046612E-01   9.66449274E-01   9.75831369E-01 
  8.39551115E-01   8.85251351E-01   9.24735427E-01   9.48260764E-01   9.51671481E-01   9.57794486E-01 
  9.04117738E-01   9.48743567E-01   9.81194916E-01   9.95737005E-01   9.97171316E-01   9.98537686E-01 
  9.11879301E-01   9.52536412E-01   9.83213466E-01   9.96986181E-01   9.98239733E-01   9.98820507E-01 
  8.43351834E-01   8.86335307E-01   9.27802625E-01   9.72555061E-01   9.80167729E-01   9.87705612E-01 
  8.37445858E-01   9.02100195E-01   9.55370281E-01   9.88144878E-01   9.91859800E-01   9.94124228E-01 
  8.24295715E-01   8.94834011E-01   9.53199830E-01   9.86922708E-01   9.91199894E-01   9.95039605E-01 
  6.84677212E-01   7.47271995E-01   8.07197862E-01   8.42628529E-01   8.51653857E-01   8.63781922E-01 
  9.00178048E-01   9.45139294E-01   9.79711139E-01   9.96452369E-01   9.98026145E-01   9.99364749E-01 
  7.93447115E-01   8.52975886E-01   9.10164887E-01   9.57299538E-01   9.65496176E-01   9.76153343E-01 
  8.68270791E-01   9.29195307E-01   9.71642707E-01   9.95048243E-01   9.96931109E-01   9.98546963E-01 
  6.95555239E-01   7.60668174E-01   8.32892990E-01   9.14968549E-01   9.34033586E-01   9.60266324E-01 
  6.34893859E-01   7.16073790E-01   8.14960791E-01   9.14422710E-01   9.32846774E-01   9.53279934E-01 
  8.81294818E-01   9.34984892E-01   9.75830604E-01   9.94917272E-01   9.96721353E-01   9.98325126E-01 
  8.97977374E-01   9.43365067E-01   9.77541025E-01   9.94612597E-01   9.96484236E-01   9.98194595E-01 
  8.61245371E-01   9.07058663E-01   9.48721081E-01   9.81220289E-01   9.87379189E-01   9.79510656E-01 
  9.01037460E-01   9.45188623E-01   9.79331451E-01   9.95950794E-01   9.97672929E-01   9.99130288E-01 
  8.79709894E-01   9.35769366E-01   9.76656169E-01   9.87939984E-01   9.91436525E-01   9.95106533E-01 
  8.62604181E-01   9.19309572E-01   9.63801442E-01   9.89171032E-01   9.92761465E-01   9.96498715E-01 
  7.45885859E-01   8.14710413E-01   8.84232554E-01   9.33529172E-01   9.42191227E-01   9.51418196E-01 
  8.24124245E-01   9.00126244E-01   9.61281298E-01   9.92042271E-01   9.95446456E-01   9.98639176E-01 
  7.88647728E-01   8.71730931E-01   9.41136427E-01   9.86277889E-01   9.91518032E-01   9.95997357E-01 
  9.08441706E-01   9.50886767E-01   9.81748706E-01   9.96403702E-01   9.97908023E-01   9.97777118E-01 
  9.00827068E-01   9.46392076E-01   9.80433555E-01   9.96389837E-01   9.97228331E-01   9.99406346E-01 
  8.07762654E-01   8.89407640E-01   9.51399014E-01   9.83506029E-01   9.86724595E-01   9.89959162E-01 
  4.71138777E-01   5.58594661E-01   6.96002713E-01   8.81547428E-01   9.20672072E-01   9.60796213E-01 
  8.48749471E-01   9.08966596E-01   9.60344258E-01   9.85535785E-01   9.89837869E-01   9.93985504E-01 
  7.79687302E-01   8.44583231E-01   9.02831483E-01   9.33371981E-01   9.37894935E-01   9.44399708E-01 
  8.94202522E-01   9.43425363E-01   9.79297590E-01   9.96077430E-01   9.97737777E-01   9.99009310E-01 
  3.86508046E-01   4.80862319E-01   6.38818760E-01   8.57397896E-01   8.99464545E-01   9.37623832E-01 
  8.79237541E-01   9.35658708E-01   9.77240214E-01   9.93348609E-01   9.95657600E-01   9.97953513E-01 
  4.90400943E-01   5.85707435E-01   7.25521339E-01   8.94476200E-01   9.25741760E-01   9.54475868E-01 
  8.72439946E-01   9.14129766E-01   9.41690313E-01   9.66217107E-01   9.70931189E-01   9.77059361E-01 
  8.57323376E-01   9.12021775E-01   9.53970083E-01   9.76124589E-01   9.78905362E-01   9.82649495E-01 
  5.44765194E-01   6.39171552E-01   7.66672622E-01   9.08426982E-01   9.34937740E-01   9.60415333E-01 
  9.10985060E-01   9.53262140E-01   9.83288420E-01   9.97052527E-01   9.98315281E-01   9.99400133E-01 
  9.20268914E-01   9.59034591E-01   9.84067074E-01   9.96652594E-01   9.97994267E-01   9.99154374E-01 
  8.78876814E-01   9.35282317E-01   9.77127906E-01   8.51640351E-01   9.97507203E-01   9.99342776E-01 
  6.96602963E-01   7.41310372E-01   7.92007277E-01   8.19036271E-01   8.23501395E-01   8.34204543E-01 
  8.96387388E-01   9.39932781E-01   9.73743514E-01   9.91060910E-01   9.93647693E-01   9.96878982E-01 
  8.33897427E-01   8.91870047E-01   9.41202376E-01   9.67819519E-01   9.68230091E-01   9.72338677E-01 
  8.97566182E-01   9.46029844E-01   9.81151524E-01   9.96500078E-01   9.97944041E-01   9.99218103E-01 
  6.17981421E-01   7.08582314E-01   8.14114793E-01   9.18656827E-01   9.36601275E-01   9.54591119E-01 
  8.89726851E-01   9.34020054E-01   9.70212388E-01   9.91723721E-01   9.94667003E-01   9.96315587E-01 
  8.81026335E-01   9.35549185E-01   9.76164489E-01   9.94688189E-01   9.96692303E-01   9.98476725E-01 
  8.21753860E-01   8.99841321E-01   9.61247223E-01   9.91364397E-01   9.94554669E-01   9.97566552E-01 
  7.05736421E-01   7.86420648E-01   8.72182477E-01   9.48844424E-01   9.63297901E-01   9.80102919E-01 
  8.91052670E-01   9.41177671E-01   9.78272586E-01   9.95784473E-01   9.97530633E-01   9.99061588E-01 
  8.05466809E-01   8.73834022E-01   9.31971783E-01   9.65457495E-01   9.71033509E-01   9.77069085E-01 
  8.70738169E-01   9.25292029E-01   9.67290920E-01   9.89961055E-01   9.92740005E-01   9.95408937E-01 
  8.64831452E-01   9.26166180E-01   9.72714050E-01   8.97579636E-01   9.98004382E-01   9.99610944E-01 
  8.42502715E-01   9.08473248E-01   9.59937702E-01   9.89493199E-01   9.93406701E-01   9.97552313E-01 
  4.29721735E-01   5.13593106E-01   6.34837776E-01   7.62197797E-01   7.83121684E-01   8.08749195E-01 
  8.95367812E-01   9.42532374E-01   9.77346028E-01   9.94789534E-01   9.96733402E-01   9.98542729E-01 
  7.40440055E-01   7.96430582E-01   8.58320239E-01   9.22340676E-01   9.35907579E-01   9.50464848E-01 
  9.13888193E-01   9.51903609E-01   9.80252578E-01   9.95049856E-01   9.96637904E-01   9.98094315E-01 
  8.95224736E-01   9.44244562E-01   9.79276953E-01   9.95762473E-01   9.97445206E-01   9.98962136E-01 
  9.09405390E-01   9.51056590E-01   9.82302217E-01   9.96403215E-01   9.97812872E-01   9.99153115E-01 
  7.76929678E-01   8.38754096E-01   9.02841142E-01   9.58236648E-01   9.69763952E-01   9.83517531E-01 
  8.88421275E-01   9.34704940E-01   9.70009851E-01   9.88949122E-01   9.91100442E-01   9.93576220E-01 
  8.09614125E-01   9.07032808E-01   9.41745400E-01   9.76689276E-01   9.82217936E-01   9.88062666E-01 
  8.40225972E-01   8.97466130E-01   9.46707886E-01   9.84364909E-01   9.88651744E-01   9.92895155E-01 
  8.70289714E-01   9.28764568E-01   9.72508260E-01   9.90449338E-01   9.93498299E-01   9.95729402E-01 
  8.86940694E-01   9.38678336E-01   9.76874065E-01   9.95500116E-01   9.97323775E-01   9.98903551E-01 
  9.05069873E-01   9.44096764E-01   9.74671296E-01   9.92308443E-01   9.94777262E-01   9.97639812E-01 
  8.56033739E-01   9.22877455E-01   9.72073157E-01   9.94237638E-01   9.96539779E-01   9.98693895E-01 
  8.20083547E-01   8.71970253E-01   9.20347647E-01   9.67095514E-01   9.76016666E-01   9.85874585E-01 
  6.43262584E-01   7.29430976E-01   8.30854291E-01   9.25949043E-01   9.42883065E-01   9.59395729E-01 
  8.02307278E-01   8.50915480E-01   8.96063143E-01   9.41033382E-01   9.61382155E-01   9.63145664E-01 
  9.06363207E-01   9.50412112E-01   9.82823537E-01   9.97000206E-01   9.98276859E-01   9.99371336E-01 
  8.44409756E-01   8.88436651E-01   9.27361039E-01   9.64466228E-01   9.73212313E-01   9.86275851E-01 
  9.01855100E-01   9.47294925E-01   9.80565185E-01   9.96539845E-01   9.98067791E-01   9.99362560E-01 
  8.96680981E-01   9.40470140E-01   9.74522704E-01   9.92887525E-01   9.95139850E-01   9.97363797E-01 
  8.91441944E-01   9.41531049E-01   9.78209290E-01   9.94480406E-01   9.96031662E-01   9.97583094E-01 
  8.06729558E-01   8.73731117E-01   9.33000236E-01   9.76699748E-01   9.83513457E-01   9.90513171E-01 
  8.69684517E-01   9.29784448E-01   9.72823745E-01   9.93017668E-01   9.94937451E-01   9.96750532E-01 
  6.62592133E-01   7.45503974E-01   8.47671512E-01   9.46227596E-01   9.65151307E-01   9.85648132E-01 
  7.86805477E-01   8.51783586E-01   9.10664652E-01   9.61918789E-01   9.72127344E-01   9.84791631E-01 
  8.47031713E-01   9.15995733E-01   9.65775629E-01   9.92079757E-01   9.94695401E-01   9.95736157E-01 
  6.77187745E-01   7.58913337E-01   8.53089322E-01   9.36565063E-01   9.51401357E-01   9.67291283E-01 
