R_toa(412)  R_toa(443)  R_toa(486)  R_toa(551)  R_toa(671)  R_toa(745)  R_toa(862)  R_toa(1238)  R_toa(1610)  R_toa(2257)  
  3.78270250E-02   3.21741311E-02   2.88408893E-02   2.94071825E-02   1.27788826E-02   4.88587605E-03   2.95802988E-03   7.20179197E-04   3.56960541E-04   1.72509685E-04 
  3.23499321E-02   2.74850907E-02   2.35872999E-02   2.12065556E-02   1.10939137E-02   5.92522075E-03   3.97313881E-03   1.19415274E-03   4.53120110E-04   1.20496181E-04 
  3.07598907E-02   2.35201103E-02   1.75387032E-02   1.30973398E-02   5.65389929E-03   3.14337957E-03   1.89298475E-03   5.51375668E-04   3.19400234E-04   1.96643744E-04 
  3.32412157E-02   2.66003393E-02   1.97911882E-02   1.31077194E-02   6.59303464E-03   4.58971851E-03   2.99806082E-03   9.29719305E-04   3.53614518E-04   8.61732057E-05 
  4.58982894E-02   3.64570263E-02   2.80996708E-02   2.05468514E-02   1.14127210E-02   8.17132666E-03   5.70784261E-03   2.32740037E-03   1.28684122E-03   6.09261914E-04 
  1.10317967E-01   1.14180262E-01   1.16382262E-01   1.09957178E-01   1.17682117E-01   1.21729678E-01   1.27744891E-01   1.21856818E-01   1.01987394E-01   6.84114693E-02 
  6.10912337E-02   4.82620439E-02   3.67030800E-02   2.78493982E-02   1.60219064E-02   7.90734746E-03   4.62351285E-03   8.87775144E-04   3.07556604E-04   7.80129826E-05 
  5.97856649E-02   5.12138282E-02   4.32343289E-02   3.54664217E-02   2.12900504E-02   1.59777917E-02   1.19471621E-02   5.25629626E-03   2.76536986E-03   1.33582051E-03 
  3.68944300E-02   3.27589281E-02   3.21239253E-02   3.68789973E-02   2.46034907E-02   7.54966336E-03   4.39180229E-03   6.88018764E-04   3.33943992E-04   1.83608429E-04 
  6.97838574E-02   5.61325308E-02   4.30008836E-02   3.04580947E-02   1.47225733E-02   9.49044732E-03   6.21966962E-03   2.33104258E-03   1.40751190E-03   8.15173097E-04 
  3.01554822E-02   2.36946886E-02   1.72410686E-02   1.13024978E-02   4.78225909E-03   2.95837262E-03   1.72427597E-03   3.88570575E-04   1.38700887E-04   3.89840787E-05 
  5.70408394E-02   4.82191255E-02   3.79180137E-02   2.75505850E-02   1.52596127E-02   1.14726569E-02   8.48343270E-03   3.77651879E-03   2.02002778E-03   8.05242135E-04 
  5.23510136E-02   4.49753748E-02   3.82513766E-02   3.23811338E-02   1.98201437E-02   1.58304048E-02   1.35010737E-02   9.20868301E-03   6.86551776E-03   4.38833309E-03 
  4.93674239E-02   3.94184271E-02   3.04422553E-02   2.23944045E-02   1.16307619E-02   7.92471942E-03   5.42293880E-03   1.85747169E-03   7.94062368E-04   2.21842317E-04 
  4.00727504E-02   3.22605393E-02   2.63527925E-02   2.32312386E-02   1.03362312E-02   4.66308057E-03   2.88628420E-03   9.30299078E-04   6.23642797E-04   4.28147023E-04 
  6.43098483E-02   5.61223538E-02   4.71381259E-02   3.63638624E-02   2.24081654E-02   1.66128175E-02   1.23637147E-02   4.87567038E-03   2.05851849E-03   4.05571542E-04 
  5.12386717E-02   4.07819593E-02   3.06887749E-02   2.07446862E-02   1.18488653E-02   9.02230776E-03   6.58664525E-03   3.15840906E-03   1.94945276E-03   1.12423785E-03 
  3.63101753E-02   2.82883058E-02   2.10184845E-02   1.44196050E-02   6.90071883E-03   4.58645938E-03   2.91158225E-03   8.66209301E-04   3.45253551E-04   1.03961735E-04 
  4.36139185E-02   3.50595356E-02   2.70648718E-02   1.97218374E-02   9.29335980E-03   5.73134632E-03   3.55826078E-03   8.74230240E-04   2.73247609E-04   5.01738161E-05 
  4.59388236E-02   3.89014429E-02   3.11265845E-02   2.41585265E-02   1.16285525E-02   7.97995313E-03   5.71686839E-03   2.51798130E-03   1.42271489E-03   6.90571871E-04 
  3.92714496E-02   3.19739835E-02   2.48663962E-02   1.87308709E-02   7.42694849E-03   4.23728317E-03   2.54650418E-03   6.64355465E-04   2.79495070E-04   1.03140717E-04 
  4.84580892E-02   3.91235324E-02   2.87754185E-02   1.91469638E-02   8.32041211E-03   5.31136516E-03   3.27246431E-03   9.92940841E-04   4.90366322E-04   2.30303470E-04 
  3.74963041E-02   2.99974576E-02   2.25751664E-02   1.57083874E-02   7.60895165E-03   5.25644239E-03   3.58576730E-03   1.50681057E-03   9.25200522E-04   5.69902463E-04 
  4.37517155E-02   3.38464527E-02   2.43867169E-02   1.54427537E-02   7.00128441E-03   4.52055895E-03   2.68411739E-03   7.07174982E-04   3.09273212E-04   1.25111461E-04 
  5.75045385E-02   4.78481177E-02   3.78657098E-02   2.76247048E-02   1.73196540E-02   1.37690918E-02   1.05048991E-02   4.90497452E-03   2.53019617E-03   8.93443368E-04 
  8.39125904E-02   7.95880933E-02   7.29265863E-02   6.13129016E-02   4.89325374E-02   4.14566373E-02   3.13516544E-02   1.13925105E-02   4.95343300E-03   2.32827452E-03 
  2.75841449E-02   2.15775224E-02   1.55027157E-02   9.62897309E-03   4.31635752E-03   2.76634936E-03   1.59410601E-03   3.60232580E-04   1.32683632E-04   3.76206587E-05 
  3.07304562E-02   2.38364230E-02   1.78593610E-02   1.27103311E-02   5.22354096E-03   2.99301795E-03   1.72199647E-03   3.64889843E-04   1.30580067E-04   3.45114422E-05 
  3.40821197E-02   2.57693762E-02   1.84541372E-02   1.20778540E-02   5.20887874E-03   3.19139811E-03   1.82708557E-03   4.11367170E-04   1.54142247E-04   4.72348973E-05 
  4.86478076E-02   4.25542940E-02   4.08189422E-02   4.75318076E-02   4.59260539E-02   1.59652222E-02   9.66751760E-03   1.35714325E-03   4.64081696E-04   9.79784694E-05 
  4.12287646E-02   3.47503124E-02   2.97460398E-02   2.78985864E-02   1.03323027E-02   4.29710829E-03   2.47435972E-03   4.87231627E-04   1.89081495E-04   6.60507549E-05 
  3.78562903E-02   3.03327603E-02   2.22487476E-02   1.48557090E-02   8.69369773E-03   7.02683310E-03   5.84993096E-03   4.61420913E-03   4.19978311E-03   3.39742973E-03 
  5.11234380E-02   4.06971811E-02   2.95949647E-02   1.91819703E-02   9.25855354E-03   6.37318707E-03   4.16121044E-03   1.45207786E-03   6.60720097E-04   1.77819988E-04 
  3.62803327E-02   3.05873701E-02   2.50278955E-02   2.04390423E-02   8.68513776E-03   4.27920021E-03   2.55287952E-03   5.90804345E-04   2.18536871E-04   5.10124785E-05 
  4.10645216E-02   3.18444253E-02   2.42747106E-02   1.77258158E-02   8.82786818E-03   5.78117268E-03   3.78959831E-03   1.23809635E-03   5.34673008E-04   1.88736075E-04 
  4.54466055E-02   3.81590732E-02   3.03975627E-02   2.14345334E-02   1.41750830E-02   1.14667411E-02   8.79822290E-03   4.25954900E-03   2.41837535E-03   1.24732195E-03 
  4.28510951E-02   3.42319344E-02   2.46287080E-02   1.46625581E-02   6.95058462E-03   4.59592417E-03   2.65956238E-03   5.82587489E-04   1.97772360E-04   4.55350688E-05 
  5.70494309E-02   4.70302117E-02   3.52813126E-02   2.36579879E-02   9.69207799E-03   5.78561464E-03   3.34185320E-03   7.27950002E-04   2.64492599E-04   7.68067027E-05 
  5.61468774E-02   4.54709800E-02   3.60992174E-02   2.88372757E-02   1.17694110E-02   6.00250761E-03   3.48768949E-03   7.27519436E-04   2.56103426E-04   6.34437312E-05 
  3.86566075E-02   2.95516856E-02   2.08914424E-02   1.29819788E-02   5.66213140E-03   3.60036501E-03   2.06533558E-03   4.74842150E-04   1.76388534E-04   5.13420856E-05 
  9.83985341E-02   9.49479355E-02   9.11123527E-02   8.21072470E-02   7.19314093E-02   6.48890558E-02   5.59829257E-02   2.67610948E-02   1.18141717E-02   3.18191219E-03 
  3.44647102E-02   2.68599047E-02   1.92965326E-02   1.24107610E-02   5.22386760E-03   3.23901352E-03   1.88319595E-03   4.45006472E-04   1.78607891E-04   6.62838172E-05 
  7.67010629E-02   6.64129335E-02   5.56447775E-02   4.30661394E-02   3.06956009E-02   2.56064204E-02   2.05646373E-02   1.04710524E-02   5.63525372E-03   2.23396492E-03 
  3.96035665E-02   3.49805562E-02   3.29483022E-02   3.37587911E-02   2.26906670E-02   9.67558426E-03   6.28560934E-03   1.58379611E-03   6.57546825E-04   1.88432996E-04 
  5.44071244E-02   4.55644370E-02   3.65126631E-02   2.68171441E-02   1.63015246E-02   1.26948074E-02   9.67786385E-03   4.72176114E-03   2.72847362E-03   1.27401947E-03 
  3.72794120E-02   2.92960212E-02   2.08911819E-02   1.31260028E-02   6.08678085E-03   4.05440388E-03   2.44060266E-03   6.76712054E-04   3.04010739E-04   1.23961005E-04 
  4.19953279E-02   3.61595098E-02   3.00167549E-02   2.34900134E-02   1.37765366E-02   1.04958964E-02   8.03357757E-03   4.51630145E-03   3.51387000E-03   2.73257698E-03 
  4.45722306E-02   3.62331463E-02   2.89848171E-02   2.30014911E-02   1.03273503E-02   5.27008280E-03   3.14480265E-03   7.45040371E-04   3.08678870E-04   1.10756534E-04 
  3.36681412E-02   2.65625909E-02   1.94861079E-02   1.26568377E-02   6.52707863E-03   4.62878661E-03   3.02091844E-03   9.25835148E-04   3.19106569E-04   5.18834549E-05 
  4.91864080E-02   3.95003604E-02   2.93297384E-02   2.01900214E-02   8.30029335E-03   5.05349461E-03   3.00379629E-03   7.46167685E-04   2.80264228E-04   7.70374146E-05 
  4.70239807E-02   4.03072568E-02   3.90017669E-02   4.76733975E-02   5.26242859E-02   1.99014470E-02   1.15952565E-02   6.93630299E-04   2.16546163E-04   6.42876270E-05 
  2.95920067E-02   2.44396246E-02   1.99183415E-02   1.63902869E-02   1.01333038E-02   6.36018324E-03   4.61383121E-03   2.04260991E-03   1.29236614E-03   7.98266068E-04 
  6.65449850E-02   5.75103300E-02   4.70560016E-02   3.57830408E-02   2.31697354E-02   1.83684038E-02   1.35984529E-02   5.35970375E-03   2.18931862E-03   6.22236619E-04 
  2.77715072E-02   2.22575006E-02   1.66640073E-02   1.13368017E-02   4.71823591E-03   2.80842986E-03   1.62255897E-03   3.56019443E-04   1.32502879E-04   3.97662975E-05 
  4.28665374E-02   3.40794210E-02   2.61531785E-02   1.94257986E-02   8.05162453E-03   4.72541223E-03   2.85565575E-03   7.59802885E-04   3.27304989E-04   1.20405037E-04 
  4.23491572E-02   3.32139407E-02   2.56275446E-02   2.02241907E-02   8.08821589E-03   4.26128214E-03   2.44822077E-03   5.12958947E-04   1.82958657E-04   4.61811780E-05 
  4.27715555E-02   3.25696669E-02   2.36037613E-02   1.58140216E-02   6.83311481E-03   4.14204557E-03   2.42891306E-03   6.09261225E-04   2.74745032E-04   1.23427213E-04 
  4.03682465E-02   3.12812046E-02   2.19461511E-02   1.34065105E-02   5.84388732E-03   3.73399759E-03   2.18484732E-03   5.73407764E-04   2.77238692E-04   1.42158776E-04 
  5.07219629E-02   4.26384922E-02   3.40428604E-02   2.48583701E-02   1.51561096E-02   1.20073448E-02   9.47993612E-03   5.52092764E-03   3.64868057E-03   1.72451108E-03 
  3.97695024E-02   3.15804899E-02   2.57006239E-02   2.39139600E-02   1.11886625E-02   4.72429478E-03   2.75595497E-03   5.30458477E-04   1.81450556E-04   4.15756041E-05 
  4.31050216E-02   3.58497787E-02   3.09404925E-02   2.85704498E-02   1.41274962E-02   7.44554042E-03   5.10023473E-03   2.00710117E-03   1.23640629E-03   7.32447304E-04 
  3.39775129E-02   2.88712053E-02   2.53975458E-02   2.48030269E-02   1.47885705E-02   6.67519713E-03   4.37898322E-03   1.16671736E-03   3.92526580E-04   7.08553955E-05 
  6.58940609E-02   5.32859967E-02   3.94800786E-02   2.53810317E-02   1.40323338E-02   1.04001067E-02   7.21885815E-03   2.93295726E-03   1.55598264E-03   7.44251157E-04 
  6.46328391E-02   5.36750350E-02   4.31335671E-02   3.24029497E-02   2.04287291E-02   1.61112368E-02   1.23071283E-02   5.77403231E-03   2.99181749E-03   1.17488575E-03 
  4.75459145E-02   3.84263680E-02   2.88303392E-02   1.94052018E-02   9.82808183E-03   6.96253379E-03   4.76985714E-03   1.88233685E-03   9.19709092E-04   2.73504334E-04 
  5.76826331E-02   5.25641737E-02   4.66551427E-02   3.82470819E-02   2.76835087E-02   2.28214462E-02   1.78910457E-02   8.93181791E-03   5.84095415E-03   3.91614480E-03 
  5.77535742E-02   4.80541293E-02   3.75570433E-02   2.61241081E-02   1.31174239E-02   7.82089136E-03   4.60654420E-03   9.95724910E-04   3.52988653E-04   8.75709932E-05 
  4.67987861E-02   4.14712903E-02   3.52190092E-02   2.71048931E-02   1.97492030E-02   1.62992579E-02   1.22634382E-02   4.81625236E-03   2.12285337E-03   8.17049992E-04 
  5.93245335E-02   5.10349026E-02   4.23522901E-02   3.36499044E-02   2.38293543E-02   2.07874522E-02   1.84362650E-02   1.34801534E-02   1.02724453E-02   6.57404842E-03 
  5.83556379E-02   4.68206244E-02   3.50823541E-02   2.37936048E-02   1.02313232E-02   6.30147739E-03   3.75513209E-03   9.34858308E-04   3.81206803E-04   1.29588368E-04 
  3.92198036E-02   3.19216082E-02   2.33762491E-02   1.56878847E-02   6.31575208E-03   3.80203375E-03   2.25864315E-03   6.49747299E-04   3.46508437E-04   1.83164593E-04 
  3.96474783E-02   3.16005542E-02   2.33130146E-02   1.60704305E-02   6.44497360E-03   3.81913594E-03   2.20344143E-03   4.93079029E-04   1.78625688E-04   4.49408018E-05 
  5.38023457E-02   4.32766674E-02   3.32242255E-02   2.35462193E-02   1.25936723E-02   9.18973463E-03   6.58236654E-03   2.80076216E-03   1.45660068E-03   5.32614686E-04 
  3.90692569E-02   3.01799272E-02   2.23804021E-02   1.57853866E-02   6.70399364E-03   3.99303644E-03   2.34282125E-03   5.56139952E-04   2.10421455E-04   5.35952480E-05 
  3.52926919E-02   2.76929739E-02   2.09771181E-02   1.52485417E-02   6.81086886E-03   4.01370946E-03   2.38295824E-03   5.26367056E-04   1.75150054E-04   4.25867763E-05 
  3.34137448E-02   2.62909325E-02   1.87894106E-02   1.17564330E-02   5.16621256E-03   3.28761101E-03   1.89526479E-03   4.35519434E-04   1.64697350E-04   5.01345076E-05 
  3.02075682E-02   2.30133939E-02   1.66869458E-02   1.12410346E-02   5.21069836E-03   3.25097417E-03   1.96831853E-03   5.31012870E-04   2.17756969E-04   6.10650211E-05 
  4.85992997E-02   4.19871309E-02   3.51145412E-02   2.69385900E-02   1.88353900E-02   1.54344087E-02   1.18866906E-02   5.45846658E-03   2.94942419E-03   1.53896815E-03 
  3.41844643E-02   2.67524073E-02   2.06279245E-02   1.57899208E-02   6.87159461E-03   4.07366048E-03   2.60222541E-03   8.90379669E-04   5.23793269E-04   3.14682993E-04 
  3.42726657E-02   2.96472560E-02   2.56108226E-02   2.24374326E-02   1.39502194E-02   8.89901831E-03   6.14821686E-03   1.83406759E-03   6.55076537E-04   1.77550788E-04 
  2.84240590E-02   2.17287393E-02   1.54729922E-02   9.66866177E-03   4.29166689E-03   2.72589253E-03   1.57231046E-03   3.64563217E-04   1.40635072E-04   4.63099680E-05 
  3.26621627E-02   2.56583839E-02   1.75994458E-02   1.04686030E-02   4.69174150E-03   3.07136407E-03   1.78238529E-03   4.35282392E-04   1.71803028E-04   5.79209099E-05 
  5.52775039E-02   4.66647414E-02   3.75775502E-02   2.78174414E-02   1.41133422E-02   7.79515228E-03   4.77197110E-03   1.17056931E-03   4.85465458E-04   1.74964685E-04 
  3.09695116E-02   2.52277344E-02   2.16371243E-02   1.89408106E-02   1.18522303E-02   6.01949716E-03   3.69196526E-03   7.95907444E-04   3.63037510E-04   1.63214445E-04 
  4.83895080E-02   3.68422106E-02   2.65669523E-02   1.76306164E-02   7.89445132E-03   4.82101652E-03   2.81063912E-03   6.60595501E-04   2.54445268E-04   7.26850425E-05 
  5.42441464E-02   4.37521086E-02   3.23904985E-02   2.14541983E-02   1.18437341E-02   8.85748051E-03   6.31832466E-03   2.81426777E-03   1.66991086E-03   9.37530979E-04 
  3.80621549E-02   2.87420862E-02   2.13131882E-02   1.74409402E-02   1.17628003E-02   5.01737910E-03   2.92860471E-03   5.64918674E-04   2.60087341E-04   1.27568750E-04 
  4.89077180E-02   4.24694923E-02   3.72885129E-02   3.43312458E-02   1.71154446E-02   1.03551681E-02   7.49542285E-03   3.31278734E-03   2.01256229E-03   1.19641485E-03 
  4.38815738E-02   3.50403291E-02   2.63746159E-02   1.85697439E-02   9.44755618E-03   6.99697281E-03   5.50845945E-03   3.77001198E-03   3.15097872E-03   2.27167878E-03 
  2.64790716E-02   2.08494015E-02   1.58224724E-02   1.15509626E-02   5.34840558E-03   3.25551221E-03   2.03983401E-03   6.08347358E-04   2.87352345E-04   1.31002107E-04 
  6.07481110E-02   5.15179560E-02   4.06440636E-02   2.81215434E-02   1.36521919E-02   8.56844893E-03   5.47621343E-03   1.74960959E-03   1.00391334E-03   5.94952168E-04 
  4.15410684E-02   3.55650175E-02   2.79921551E-02   2.18433491E-02   7.79729367E-03   4.09963237E-03   2.40490880E-03   5.77308543E-04   2.50325054E-04   1.01772969E-04 
  3.41072287E-02   2.64412914E-02   1.94525583E-02   1.30984421E-02   6.51659311E-03   4.26827722E-03   2.66246621E-03   7.66997887E-04   3.58582500E-04   1.79698325E-04 
  4.00942021E-02   3.18524941E-02   2.22933308E-02   1.34984294E-02   6.06040132E-03   3.92371162E-03   2.24961206E-03   5.06936393E-04   1.82267543E-04   4.67988114E-05 
  4.39160972E-02   3.86758388E-02   3.21660383E-02   2.53649766E-02   1.50692210E-02   1.16678598E-02   8.92568473E-03   4.09102275E-03   2.22556376E-03   9.93668444E-04 
  3.57205074E-02   2.86751742E-02   2.42533013E-02   2.39482524E-02   1.08960006E-02   4.22079468E-03   2.42183577E-03   4.20775591E-04   1.50469264E-04   4.30994436E-05 
  4.83036049E-02   3.94752552E-02   3.07053693E-02   2.31198825E-02   1.02571167E-02   6.80292499E-03   5.11710628E-03   3.33650723E-03   2.89820742E-03   2.24976288E-03 
  4.13919510E-02   3.21721767E-02   2.38758781E-02   1.66361312E-02   7.28111643E-03   4.51126678E-03   2.77048908E-03   8.66418177E-04   4.60605593E-04   2.21986484E-04 
  5.46585819E-02   4.66208827E-02   3.85902992E-02   2.94760048E-02   2.22558711E-02   1.95857724E-02   1.70613050E-02   1.28599011E-02   1.10341442E-02   8.56289330E-03 
  6.54124642E-02   5.70369398E-02   4.78324489E-02   3.76301884E-02   2.61811286E-02   2.19735230E-02   1.81494903E-02   1.16795969E-02   8.92951708E-03   6.42637413E-03 
  4.54227511E-02   3.54550796E-02   2.78165753E-02   2.44744262E-02   1.25670636E-02   5.23045831E-03   2.99923370E-03   5.51125718E-04   1.99249486E-04   5.85499632E-05 
  4.98719541E-02   3.91158068E-02   2.99388629E-02   2.28696255E-02   1.01187488E-02   5.97062861E-03   3.85400852E-03   1.46524070E-03   9.14218573E-04   5.03074898E-04 
  6.76390658E-02   6.10425285E-02   5.53080693E-02   4.96268721E-02   3.43551655E-02   2.41478854E-02   1.84744106E-02   8.32249306E-03   4.46768171E-03   2.12222739E-03 
  6.27789988E-02   5.10886141E-02   4.05097084E-02   3.18604099E-02   1.37545665E-02   7.11885905E-03   4.19828719E-03   9.99434759E-04   4.56279480E-04   2.05952680E-04 
  6.23596203E-02   5.17890126E-02   4.11629253E-02   3.12984337E-02   1.30278441E-02   6.98429459E-03   4.07776862E-03   8.54294105E-04   2.98375186E-04   7.61813445E-05 
  5.38788460E-02   4.46027267E-02   3.30414874E-02   2.00939231E-02   1.00033894E-02   6.77135374E-03   3.99716821E-03   9.35347996E-04   3.45058098E-04   9.75758202E-05 
  6.12188752E-02   5.41016103E-02   4.62610331E-02   3.66877386E-02   2.69367196E-02   2.31120613E-02   1.95398225E-02   1.37623402E-02   1.17746536E-02   9.58064897E-03 
  3.21604393E-02   2.51686279E-02   1.89015820E-02   1.34223318E-02   5.87054894E-03   3.71946856E-03   2.43918705E-03   1.05331429E-03   7.80925521E-04   5.92615450E-04 
  4.30506944E-02   3.57114034E-02   3.16206543E-02   2.81988717E-02   1.42094824E-02   6.52807034E-03   3.92973227E-03   7.58761581E-04   2.68558655E-04   6.54126879E-05 
  4.39743212E-02   3.45589732E-02   2.62043772E-02   1.91805999E-02   8.25680016E-03   4.75103309E-03   2.78863650E-03   6.35334406E-04   2.29363841E-04   5.61556267E-05 
  6.45238759E-02   5.59586968E-02   4.73798151E-02   3.93642174E-02   2.16534825E-02   1.49283020E-02   1.08553484E-02   3.98855723E-03   1.41031587E-03   2.35250763E-04 
  5.48481473E-02   4.38075977E-02   3.41454722E-02   2.60707039E-02   1.37354642E-02   9.30722759E-03   6.83384530E-03   3.67835575E-03   2.77068358E-03   1.96592432E-03 
  4.90610630E-02   4.14467535E-02   3.48440377E-02   2.96032054E-02   1.69602101E-02   1.16323315E-02   8.29512929E-03   3.14637852E-03   1.49243149E-03   6.97013200E-04 
