t(412)  t(443)  t(486)  t(551)  t(671)  t(745)  t(862)  t(1238)  t(1610)  t(2257)  
  8.50823233E-01   8.87395192E-01   9.19593254E-01   9.48339883E-01   9.75031673E-01   9.82949187E-01   9.90024241E-01   9.97504248E-01   9.99001762E-01   9.99694115E-01 
  8.86430726E-01   9.12992650E-01   9.36494313E-01   9.58069869E-01   9.81379704E-01   9.88249476E-01   9.93303469E-01   9.98428448E-01   9.99394107E-01   9.99839695E-01 
  8.16731455E-01   8.59655718E-01   8.97435863E-01   9.31356615E-01   9.61869441E-01   9.71197499E-01   9.78837718E-01   9.88815826E-01   9.93107649E-01   9.97190880E-01 
  7.52211708E-01   8.01794529E-01   8.50194847E-01   8.97610716E-01   9.45445171E-01   9.62453804E-01   9.76533437E-01   9.93059254E-01   9.97138675E-01   9.98956934E-01 
  8.43375589E-01   8.85773585E-01   9.18070219E-01   9.47681667E-01   9.72243446E-01   9.80138485E-01   9.88131170E-01   8.61039369E-01   9.98657124E-01   9.99469451E-01 
  7.11145985E-01   7.63269178E-01   8.13523514E-01   8.64323390E-01   9.10064252E-01   9.28931775E-01   9.47610263E-01   9.75261611E-01   9.86958147E-01   9.93000293E-01 
  8.51702866E-01   8.89311881E-01   9.19682058E-01   9.46931151E-01   9.69698651E-01   9.76516034E-01   9.82938096E-01   9.89502187E-01   9.91629090E-01   9.93048412E-01 
  7.70340917E-01   8.17193528E-01   8.63208842E-01   9.05018727E-01   9.29906608E-01   9.27540260E-01   9.38472324E-01   9.59311001E-01   9.72112116E-01   9.83433018E-01 
  8.21969390E-01   8.61745791E-01   8.99915095E-01   9.35423098E-01   9.69169800E-01   9.79553721E-01   9.88191005E-01   9.97170766E-01   9.98911319E-01   9.99754852E-01 
  8.28161678E-01   8.66030001E-01   9.01195697E-01   9.34411625E-01   9.67434425E-01   9.78192387E-01   9.86815025E-01   9.96230447E-01   9.98296316E-01   9.99237761E-01 
  8.65445492E-01   8.99689380E-01   9.28495191E-01   9.53612978E-01   9.78058659E-01   9.84932290E-01   9.91077508E-01   9.97547310E-01   9.98933526E-01   9.99664525E-01 
  8.31514710E-01   8.69070792E-01   9.03489629E-01   9.35313780E-01   9.65817776E-01   9.74703760E-01   9.82374178E-01   9.90516963E-01   9.92673855E-01   9.94640035E-01 
  8.77885267E-01   9.07514339E-01   9.32837586E-01   9.55232400E-01   9.79271589E-01   9.86096110E-01   9.91390355E-01   9.97304174E-01   9.98865655E-01   9.99657491E-01 
  7.48075415E-01   7.92651371E-01   8.36371429E-01   8.81160178E-01   9.29708444E-01   9.48505271E-01   9.65272451E-01   9.87764963E-01   9.94394094E-01   9.97325978E-01 
  8.29372783E-01   8.66575666E-01   9.02017714E-01   9.35372419E-01   9.68211352E-01   9.78562821E-01   9.86881612E-01   9.96029627E-01   9.98167980E-01   9.99300902E-01 
  7.66401899E-01   7.95943482E-01   8.28438872E-01   8.73076665E-01   9.31496656E-01   9.51541948E-01   9.70208891E-01   9.92209351E-01   9.97052599E-01   9.99097104E-01 
  7.59696930E-01   8.07162361E-01   8.50849927E-01   8.94048638E-01   9.35975780E-01   9.50406646E-01   9.64673848E-01   6.88013982E-01   9.91929281E-01   9.96889935E-01 
  8.23682642E-01   8.66872157E-01   9.04515555E-01   9.38564122E-01   9.66901618E-01   9.75385594E-01   9.84042453E-01   9.94097268E-01   9.97019460E-01   9.98897349E-01 
  5.19471112E-01   5.74390512E-01   6.31260996E-01   6.99085062E-01   7.72399324E-01   8.06656610E-01   8.52910163E-01   9.33935364E-01   9.68687638E-01   9.86216698E-01 
  6.50050131E-01   7.00437476E-01   7.51740589E-01   8.06268012E-01   8.62441765E-01   8.87678780E-01   9.15252269E-01   9.58124611E-01   9.73969800E-01   9.82496866E-01 
  8.49859372E-01   8.88372726E-01   9.21490377E-01   9.49972379E-01   9.75719713E-01   9.82545646E-01   9.89620215E-01   9.97306579E-01   9.98941936E-01   9.60189614E-01 
  8.85290469E-01   9.13400676E-01   9.37091665E-01   9.58105284E-01   9.80947209E-01   9.87289935E-01   9.92328778E-01   9.97739709E-01   9.99006229E-01   9.99602306E-01 
  8.54126870E-01   8.91053569E-01   9.22954509E-01   9.51142558E-01   9.76370326E-01   9.84077161E-01   9.90879792E-01   9.97870977E-01   9.99203638E-01   9.99762731E-01 
  8.28421647E-01   8.67294945E-01   9.02175256E-01   9.34284269E-01   9.64711147E-01   9.74347504E-01   9.82632646E-01   9.90354264E-01   9.07254710E-01   9.96022646E-01 
  7.29466141E-01   7.81841068E-01   8.28559016E-01   8.79137953E-01   9.19395274E-01   9.36558725E-01   9.53676048E-01   9.73241370E-01   9.81360938E-01   9.90315175E-01 
  8.25288957E-01   8.71156120E-01   9.09205172E-01   9.43507563E-01   9.72386673E-01   9.81677826E-01   9.89564133E-01   9.97563090E-01   9.99113099E-01   9.99767553E-01 
  8.17060307E-01   8.60752579E-01   8.99965459E-01   9.35678805E-01   9.68987645E-01   9.79164818E-01   9.87962316E-01   9.97062745E-01   9.98820177E-01   9.99592346E-01 
  8.47915221E-01   8.84014821E-01   9.14539092E-01   9.41529748E-01   9.66832470E-01   9.74566689E-01   9.81351674E-01   9.89115349E-01   9.91844465E-01   9.95637118E-01 
  7.06681956E-01   7.44849868E-01   7.85680904E-01   8.27271699E-01   8.80234440E-01   9.01619002E-01   9.25560321E-01   9.66447611E-01   9.82284153E-01   9.89864576E-01 
  8.35863346E-01   8.77461511E-01   9.14743638E-01   9.47994394E-01   9.74825057E-01   9.83061094E-01   9.90184756E-01   9.97527536E-01   9.99016084E-01   9.99635069E-01 
  7.19934728E-01   7.62179390E-01   8.02441621E-01   8.43632422E-01   8.93453333E-01   9.11403109E-01   9.30818181E-01   9.64917136E-01   9.81175032E-01   9.91645961E-01 
  8.07539701E-01   8.51581136E-01   8.91820115E-01   9.29846279E-01   9.65094231E-01   9.76134803E-01   9.85531724E-01   9.95271133E-01   9.97255500E-01   9.98293008E-01 
  8.26316211E-01   8.67741973E-01   9.04956656E-01   9.39220366E-01   9.70575000E-01   9.80339243E-01   9.88674387E-01   9.97310181E-01   9.99003013E-01   9.99739344E-01 
  8.74518409E-01   9.05588395E-01   9.32162828E-01   9.55952489E-01   9.79521163E-01   9.86028830E-01   9.91808838E-01   9.97897655E-01   9.99148363E-01   9.99696862E-01 
  8.05989383E-01   8.43656521E-01   8.77603392E-01   9.09091240E-01   9.44280462E-01   9.52667777E-01   9.63465874E-01   9.80658813E-01   9.88481767E-01   9.94181681E-01 
  7.58718607E-01   8.13976282E-01   8.64165607E-01   9.11288795E-01   9.54357674E-01   9.68320425E-01   9.81033781E-01   9.94984430E-01   9.97998359E-01   9.99282919E-01 
  8.48946122E-01   8.87266021E-01   9.19787721E-01   9.48533539E-01   9.73801946E-01   9.81570210E-01   9.88385401E-01   9.96038157E-01   9.98037628E-01   9.99099265E-01 
  8.59035032E-01   8.95422549E-01   9.27270978E-01   9.54335995E-01   9.77763880E-01   9.84541137E-01   9.90996741E-01   9.97795692E-01   9.99158502E-01   9.99758552E-01 
  4.49415033E-01   4.92000476E-01   5.41220624E-01   6.05833905E-01   6.89090731E-01   7.32780217E-01   7.94450447E-01   9.10483908E-01   9.55502134E-01   9.75384750E-01 
  7.85867154E-01   8.28124541E-01   8.68245731E-01   9.06828614E-01   9.44800739E-01   9.57226863E-01   9.68780241E-01   9.83960762E-01   9.89427837E-01   9.93646406E-01 
  7.67866535E-01   8.17208765E-01   8.64130165E-01   9.08714876E-01   9.52340030E-01   9.66820143E-01   9.79067723E-01   9.92949020E-01   9.96254219E-01   9.97731092E-01 
  8.76111986E-01   9.05335326E-01   9.30879355E-01   9.54727089E-01   9.78808180E-01   9.86132995E-01   9.91864085E-01   9.97782242E-01   9.99026075E-01   9.99577813E-01 
  7.44079101E-01   7.81356579E-01   8.18298291E-01   8.56015097E-01   9.09898613E-01   9.31980280E-01   9.48493708E-01   9.74686153E-01   9.85982083E-01   9.91929200E-01 
  4.88582510E-01   5.13501316E-01   5.49585967E-01   5.98777438E-01   6.90957893E-01   7.37109823E-01   7.93312527E-01   8.98764963E-01   9.41060040E-01   9.61951137E-01 
  7.65124285E-01   8.08293817E-01   8.51405858E-01   8.94377357E-01   9.41417443E-01   9.57556345E-01   9.70830554E-01   9.91895854E-01   9.92346483E-01   9.95542854E-01 
  7.74019628E-01   8.21781522E-01   8.65851384E-01   9.07973680E-01   9.47331908E-01   9.61027374E-01   9.74197881E-01   9.91066416E-01   9.95885942E-01   9.98037163E-01 
  8.38333223E-01   8.73961887E-01   9.07225263E-01   9.38386175E-01   9.68948611E-01   9.78074056E-01   9.86160193E-01   9.95282899E-01   9.97503345E-01   9.98109159E-01 
  7.37985778E-01   7.77133721E-01   8.15691212E-01   8.55935176E-01   9.05116256E-01   9.26200765E-01   9.44824743E-01   9.73378419E-01   9.84100133E-01   9.89188453E-01 
  7.12993350E-01   7.65503139E-01   8.16619592E-01   8.66796520E-01   9.09353601E-01   9.27217571E-01   9.46724406E-01   9.75572831E-01   9.86203890E-01   9.91906011E-01 
  5.00654966E-01   5.32557929E-01   5.72905040E-01   6.23384313E-01   7.02598323E-01   7.40556131E-01   7.82952664E-01   8.52891911E-01   8.78543548E-01   8.93867805E-01 
  8.50372627E-01   8.90666997E-01   9.22195462E-01   9.50623473E-01   9.73778488E-01   9.81227302E-01   9.88716198E-01   9.96897769E-01   9.98713839E-01   9.99505792E-01 
  8.22941287E-01   8.68434687E-01   9.03868464E-01   9.36944064E-01   9.63188042E-01   9.72274161E-01   9.81129894E-01   9.91524107E-01   9.94529781E-01   9.96370161E-01 
  8.57217990E-01   8.91131386E-01   9.20945170E-01   9.48042720E-01   9.73798419E-01   9.81006335E-01   9.87494338E-01   9.94194337E-01   9.95958629E-01   9.96979085E-01 
  8.46670975E-01   8.82824405E-01   9.15193122E-01   9.45026878E-01   9.73776176E-01   9.81948259E-01   9.89413323E-01   9.97409104E-01   9.99031306E-01   9.99719125E-01 
  8.01352669E-01   8.45780011E-01   8.87481118E-01   9.26931801E-01   9.64528383E-01   9.76660992E-01   9.86521856E-01   9.96710885E-01   9.98706031E-01   9.99553439E-01 
  7.01564012E-01   7.52464801E-01   8.02309770E-01   8.53130051E-01   9.07310420E-01   9.27325677E-01   9.47384606E-01   9.74579007E-01   9.83119067E-01   9.87426709E-01 
  8.15409187E-01   8.56969137E-01   8.94924512E-01   9.30449421E-01   9.66161712E-01   9.77917614E-01   9.86797139E-01   9.96219474E-01   9.98140802E-01   9.99131135E-01 
  7.05587797E-01   7.55334538E-01   8.01355082E-01   8.46705309E-01   9.07682692E-01   9.23242626E-01   9.43699846E-01   9.70393678E-01   9.81292147E-01   9.89312466E-01 
  8.09789084E-01   8.54057123E-01   8.94488801E-01   9.31656826E-01   9.67165176E-01   9.78353556E-01   9.87459058E-01   9.96914130E-01   9.98793775E-01   9.99648465E-01 
  7.84297970E-01   8.27996415E-01   8.72079168E-01   9.15218228E-01   9.58214704E-01   9.71665056E-01   9.83395218E-01   9.95833410E-01   9.98291410E-01   9.99358979E-01 
  6.16951055E-01   6.66853193E-01   7.19730729E-01   7.78710964E-01   8.42609885E-01   8.72911333E-01   9.03552867E-01   9.55584042E-01   9.77662888E-01   9.92255117E-01 
  8.02432710E-01   8.40287494E-01   8.78930450E-01   9.18101151E-01   9.59565042E-01   9.72639368E-01   9.83754381E-01   9.95704530E-01   9.98146964E-01   9.99186385E-01 
  7.09918493E-01   7.65718360E-01   8.23514368E-01   8.82089228E-01   9.40001377E-01   9.59853037E-01   9.76132506E-01   9.93854030E-01   9.97594551E-01   9.99216918E-01 
  7.48799706E-01   7.89468733E-01   8.29348121E-01   8.69937191E-01   9.14256594E-01   9.29560493E-01   9.47067867E-01   9.76008446E-01   9.88138604E-01   9.94792380E-01 
  7.71401020E-01   8.19269743E-01   8.65732702E-01   9.10441113E-01   9.53640689E-01   9.67616497E-01   9.80037290E-01   9.94100954E-01   9.97384654E-01   9.98975798E-01 
  7.88945876E-01   8.41279744E-01   8.86092700E-01   9.27126238E-01   9.63493363E-01   9.74459908E-01   9.85153736E-01   9.96305111E-01   9.98465703E-01   9.99397426E-01 
  8.80837605E-01   9.09857865E-01   9.34883723E-01   9.57322911E-01   9.80497454E-01   9.87401252E-01   9.92801476E-01   9.98332405E-01   9.99387834E-01   9.99839102E-01 
  6.85807805E-01   7.48234067E-01   8.11780087E-01   8.75673155E-01   9.37155111E-01   9.58357294E-01   9.75810255E-01   9.94202321E-01   9.97811005E-01   9.99336652E-01 
  7.50289561E-01   7.82194717E-01   8.17053650E-01   8.56841320E-01   9.08331726E-01   9.26478519E-01   9.44531233E-01   9.72703483E-01   9.84019205E-01   9.91819616E-01 
  8.36909870E-01   8.74806415E-01   9.09066276E-01   9.40846588E-01   9.71721442E-01   9.80969426E-01   9.88902988E-01   9.97301309E-01   9.98974199E-01   9.99687547E-01 
  8.28422181E-01   8.73576379E-01   9.08245580E-01   9.41148658E-01   9.68865200E-01   9.77610458E-01   9.85371151E-01   9.94205610E-01   9.96885667E-01   9.98342312E-01 
  8.43173144E-01   8.83534553E-01   9.18037541E-01   9.48130348E-01   9.73035516E-01   9.80671448E-01   9.88135651E-01   9.96282781E-01   9.98141514E-01   9.99002669E-01 
  7.67462083E-01   8.17755189E-01   8.65966841E-01   9.12134363E-01   9.56962869E-01   9.71360693E-01   9.83231155E-01   9.95693171E-01   9.98218785E-01   9.99303660E-01 
  8.17141055E-01   8.60503352E-01   8.99723367E-01   9.35547499E-01   9.65091395E-01   9.75002651E-01   9.83946892E-01   9.94299636E-01   9.97076724E-01   9.98536603E-01 
  7.95258291E-01   8.42348228E-01   8.85334614E-01   9.25335302E-01   9.63708911E-01   9.75444655E-01   9.85577362E-01   9.96313186E-01   9.98534951E-01   9.99522185E-01 
  8.52388172E-01   8.90541087E-01   9.23259402E-01   9.51876431E-01   9.76631283E-01   9.84309432E-01   9.90985486E-01   9.97839212E-01   9.99167915E-01   9.99746593E-01 
  7.74063189E-01   8.19675280E-01   8.63151972E-01   9.05229873E-01   9.48264191E-01   9.63362485E-01   9.76073761E-01   9.91315771E-01   9.95240962E-01   9.97140327E-01 
  8.59042884E-01   8.93718636E-01   9.23995849E-01   9.51065838E-01   9.76864201E-01   9.85000242E-01   9.91100958E-01   9.97867711E-01   9.99181364E-01   9.99753063E-01 
  8.45001044E-01   8.83374847E-01   9.16930790E-01   9.46729659E-01   9.73016814E-01   9.81448577E-01   9.88512739E-01   9.95999922E-01   9.97750506E-01   9.98600950E-01 
  6.74980287E-01   7.27221653E-01   7.81323672E-01   8.39597516E-01   9.04558875E-01   9.29090013E-01   9.52547943E-01   9.84251126E-01   9.93543224E-01   9.97616060E-01 
  7.58942853E-01   8.02035780E-01   8.45429187E-01   8.88799384E-01   9.36045377E-01   9.52777289E-01   9.67087381E-01   9.85235426E-01   9.90561526E-01   9.93346024E-01 
  7.05686873E-01   7.47883825E-01   7.87926696E-01   8.28597833E-01   8.83422270E-01   8.99949869E-01   9.20787198E-01   9.56486579E-01   9.72967510E-01   9.82184822E-01 
  7.77372346E-01   8.25759800E-01   8.70629600E-01   9.12854003E-01   9.54579792E-01   9.67842423E-01   9.79714972E-01   9.93238681E-01   9.96451150E-01   9.97921518E-01 
  8.81206552E-01   9.11691424E-01   9.36840274E-01   9.58501658E-01   9.81073578E-01   9.87167986E-01   9.92483461E-01   9.98121284E-01   9.99285392E-01   9.99787612E-01 
  8.31181093E-01   8.73801110E-01   9.08730107E-01   9.41858411E-01   9.71878814E-01   9.81161584E-01   9.88398284E-01   9.96700984E-01   9.98433914E-01   9.99419426E-01 
  7.62171215E-01   8.09182324E-01   8.51788432E-01   8.91352343E-01   9.34006200E-01   9.47847329E-01   9.61314897E-01   9.80800872E-01   9.88804083E-01   9.94743043E-01 
  7.59520052E-01   7.96540894E-01   8.32935997E-01   8.68849536E-01   9.15574157E-01   9.30831461E-01   9.43567465E-01   9.65144171E-01   9.76502552E-01   9.87342562E-01 
  8.47860628E-01   8.88173008E-01   9.22431955E-01   9.52247808E-01   9.75978064E-01   9.83392912E-01   9.90325837E-01   9.97595197E-01   9.99082986E-01   9.99721270E-01 
  5.56533278E-01   6.10700916E-01   6.66663960E-01   7.31752001E-01   8.09396105E-01   8.44407677E-01   8.86381687E-01   9.55660304E-01   9.80884832E-01   9.92494647E-01 
  6.75746694E-01   7.20975324E-01   7.62674974E-01   8.05209926E-01   8.51982418E-01   8.57957487E-01   8.78269152E-01   9.18955152E-01   9.43484124E-01   9.63365102E-01 
  7.45596819E-01   7.91560547E-01   8.36539145E-01   8.81978844E-01   9.27060684E-01   9.44085571E-01   9.60095584E-01   9.82788529E-01   9.90929913E-01   9.96589835E-01 
  6.91811699E-01   7.43310139E-01   7.98301541E-01   8.56140973E-01   9.14970494E-01   9.38189343E-01   9.57762988E-01   9.83453007E-01   9.91306785E-01   9.95797611E-01 
  6.75790418E-01   7.34920704E-01   7.98616257E-01   8.64579687E-01   9.32142848E-01   9.54580798E-01   9.73351704E-01   9.93377104E-01   9.97352249E-01   9.99038650E-01 
  8.42982713E-01   8.85068802E-01   9.17655805E-01   9.47557292E-01   9.72522783E-01   9.80779550E-01   9.88098830E-01   9.96109479E-01   9.98119654E-01   9.99260972E-01 
  7.61461355E-01   8.04532493E-01   8.44551122E-01   8.82902836E-01   9.27943317E-01   9.42134538E-01   9.57585965E-01   9.79379633E-01   9.87744614E-01   9.92647107E-01 
  7.45899210E-01   7.93019663E-01   8.43736801E-01   8.94588512E-01   9.47539702E-01   9.64500969E-01   9.78969987E-01   9.94545021E-01   9.97699546E-01   9.99097533E-01 
  8.55098575E-01   8.93674689E-01   9.26788954E-01   9.55417753E-01   9.78795285E-01   9.86224469E-01   9.92130059E-01   9.97832401E-01   9.98966553E-01   9.99622802E-01 
  7.97271579E-01   8.36110293E-01   8.73259724E-01   9.09109425E-01   9.47983818E-01   9.61293437E-01   9.72096683E-01   9.88359157E-01   9.93636469E-01   9.96810859E-01 
  4.26930942E-01   4.64445664E-01   5.09504908E-01   5.69033601E-01   6.51731661E-01   6.95868459E-01   7.60190220E-01   8.89513310E-01   9.44088402E-01   9.69915658E-01 
  6.22063939E-01   6.82087649E-01   7.48603896E-01   8.19956069E-01   8.92837356E-01   9.22056004E-01   9.49055536E-01   9.83082164E-01   9.91806773E-01   9.95660046E-01 
  8.26239193E-01   8.67291662E-01   9.04781600E-01   9.39288775E-01   9.71039452E-01   9.80868601E-01   9.89018978E-01   9.97402610E-01   9.99029547E-01   9.99716839E-01 
  8.61782980E-01   8.94408769E-01   9.22999845E-01   9.48875374E-01   9.74089702E-01   9.80859127E-01   9.87281998E-01   9.94141547E-01   9.95993059E-01   9.97067868E-01 
  8.84810895E-01   9.11909278E-01   9.35937645E-01   9.57874625E-01   9.81428398E-01   9.88080813E-01   9.93133983E-01   9.98370641E-01   9.99391869E-01   9.99833577E-01 
  8.54573931E-01   8.90248401E-01   9.21410443E-01   9.49496313E-01   9.75888071E-01   9.83828494E-01   9.90634035E-01   9.97698160E-01   9.99103934E-01   9.99734169E-01 
  8.03556758E-01   8.45687429E-01   8.84409798E-01   9.20716600E-01   9.56613674E-01   9.67894509E-01   9.78120777E-01   9.90818903E-01   9.94786256E-01   9.97358484E-01 
  7.87594042E-01   8.38372745E-01   8.82708368E-01   9.23706873E-01   9.60716864E-01   9.72204364E-01   9.83108076E-01   9.95115243E-01   9.97861045E-01   9.99236437E-01 
  8.31385336E-01   8.73587388E-01   9.10955441E-01   9.43851310E-01   9.72551915E-01   9.80987963E-01   9.88931111E-01   9.97208239E-01   9.98831960E-01   9.99532000E-01 
  8.73370602E-01   9.06571763E-01   9.34546337E-01   9.58587561E-01   9.80284082E-01   9.86648968E-01   9.92298959E-01   9.98143843E-01   9.99294530E-01   9.99799113E-01 
  8.57429264E-01   8.90312029E-01   9.18646336E-01   9.44392565E-01   9.72380089E-01   9.80854487E-01   9.87389574E-01   9.95121311E-01   9.97288168E-01   9.98441851E-01 
  7.03661318E-01   7.62040003E-01   8.25165926E-01   8.80883946E-01   9.39547353E-01   9.47243797E-01   9.75482648E-01   9.92722143E-01   9.96145173E-01   9.97692067E-01 
  8.29114400E-01   8.64227915E-01   8.95162564E-01   9.23909755E-01   9.60339175E-01   9.72227273E-01   9.79578428E-01   9.87716499E-01   9.91488778E-01   9.96334994E-01 
  8.79863187E-01   9.06197239E-01   9.29333763E-01   9.50510459E-01   9.75238987E-01   9.85438213E-01   9.90818369E-01   9.96731892E-01   9.98321782E-01   9.99255970E-01 
  8.70646736E-01   9.04300181E-01   9.32497239E-01   9.57230438E-01   9.79796930E-01   9.86534473E-01   9.92202337E-01   9.98072458E-01   9.99265325E-01   9.99785612E-01 
