R_toa(412)  R_toa(443)  R_toa(490)  R_toa(510)  R_toa(555)  R_toa(670)  R_toa(765)  R_toa(865)  
  3.71573426E-02   3.10196445E-02   2.41948077E-02   2.18406299E-02   1.73434271E-02   1.02026855E-02   5.42197492E-03   5.86933279E-03 
  4.10886776E-02   3.53742027E-02   3.13619167E-02   3.02047435E-02   2.56065978E-02   9.19417512E-03   3.70338833E-03   3.21934033E-03 
  4.35204445E-02   3.51092365E-02   2.70620976E-02   2.47151266E-02   2.03286811E-02   9.16659303E-03   4.36450943E-03   4.22586980E-03 
  4.69356700E-02   4.01489820E-02   3.66290527E-02   3.65551545E-02   3.86969201E-02   1.69645685E-02   5.41984949E-03   4.71582580E-03 
  4.32211682E-02   3.57620222E-02   2.82999153E-02   2.58283073E-02   2.04435809E-02   1.24351368E-02   8.02194010E-03   9.21199512E-03 
  3.29976739E-02   2.72474366E-02   2.35519656E-02   2.32609945E-02   2.25096270E-02   8.65564226E-03   2.78343596E-03   2.34410257E-03 
  3.38406419E-02   2.89529891E-02   2.40584567E-02   2.23556506E-02   1.96156511E-02   1.09015036E-02   5.80017450E-03   6.56172234E-03 
  4.46033372E-02   3.52475274E-02   2.64950847E-02   2.36614627E-02   1.75248281E-02   6.73747649E-03   3.12904058E-03   2.63182019E-03 
  5.42347261E-02   4.67101335E-02   3.80066019E-02   3.46308078E-02   2.75291403E-02   1.81820089E-02   1.17612050E-02   1.21190145E-02 
  2.44670173E-02   1.99933366E-02   1.58123777E-02   1.46401359E-02   1.20356212E-02   4.80933185E-03   1.93875692E-03   1.79448275E-03 
  4.10980309E-02   3.49040628E-02   3.15501777E-02   3.12890567E-02   3.22619730E-02   1.35028150E-02   3.44925192E-03   2.96900382E-03 
  2.30029400E-02   1.83455198E-02   1.32404898E-02   1.15910124E-02   8.33653745E-03   3.95451467E-03   1.84522274E-03   1.79011082E-03 
  2.48107393E-02   2.08028439E-02   1.81209617E-02   1.79072152E-02   1.91530062E-02   1.12986276E-02   2.74970463E-03   2.40305696E-03 
  3.87174444E-02   3.12992131E-02   2.51527575E-02   2.40775329E-02   2.32562982E-02   1.07344177E-02   4.13760934E-03   3.70342441E-03 
  3.19797025E-02   2.53558067E-02   1.89058583E-02   1.70143361E-02   1.29229233E-02   5.46090886E-03   2.57115143E-03   2.28700664E-03 
  5.18670649E-02   4.42157203E-02   3.85914926E-02   3.75482188E-02   3.70893250E-02   1.99273503E-02   9.76380550E-03   1.12053092E-02 
  6.91069030E-02   6.17650238E-02   5.37512250E-02   5.07609372E-02   4.44229539E-02   3.06221907E-02   1.82535875E-02   2.08395020E-02 
  5.94388278E-02   5.30260271E-02   4.65698203E-02   4.43345610E-02   3.96883324E-02   2.81709342E-02   1.77228877E-02   1.92608638E-02 
  4.72832516E-02   4.05358561E-02   3.44293619E-02   3.28414533E-02   3.13925020E-02   2.07915421E-02   1.40606763E-02   1.63530340E-02 
  4.70808679E-02   4.13728446E-02   3.64711260E-02   3.50339948E-02   3.27085697E-02   1.93923058E-02   1.11801193E-02   1.16217132E-02 
  9.30737781E-02   9.29062470E-02   9.05361834E-02   8.77471942E-02   8.08654005E-02   7.33835976E-02   4.46465961E-02   5.52153185E-02 
  4.51445205E-02   3.74066349E-02   3.22449457E-02   3.17851562E-02   3.19883187E-02   1.35948428E-02   4.54415595E-03   3.96589291E-03 
  2.75727620E-02   2.12499811E-02   1.50194395E-02   1.33132824E-02   1.01107604E-02   4.34957260E-03   1.97718353E-03   1.71929139E-03 
  6.80320994E-02   5.53094710E-02   4.20433859E-02   3.81534615E-02   3.05103260E-02   1.36750611E-02   6.01073721E-03   5.59847228E-03 
  6.06928895E-02   5.12319254E-02   4.12724371E-02   3.81759219E-02   3.50751262E-02   2.09557809E-02   6.68057755E-03   6.29450242E-03 
  3.40162361E-02   2.68876618E-02   1.93690106E-02   1.67441952E-02   1.14463817E-02   4.77805782E-03   2.28765058E-03   1.93661140E-03 
  4.94211797E-02   4.11190085E-02   3.26196006E-02   2.98066247E-02   2.38296640E-02   1.37183235E-02   8.37901397E-03   8.20227635E-03 
  3.10926471E-02   2.48391528E-02   1.95929397E-02   1.85960707E-02   1.70874357E-02   6.96126257E-03   2.48689858E-03   2.13730394E-03 
  5.91750283E-02   4.72461234E-02   3.35106328E-02   2.90902361E-02   2.07547444E-02   1.00981974E-02   4.53254416E-03   4.41146348E-03 
  5.39683217E-02   4.48309645E-02   3.54421572E-02   3.24042447E-02   2.59105470E-02   1.44447457E-02   8.35899072E-03   7.79438202E-03 
  3.53876279E-02   2.86891117E-02   2.38959562E-02   2.27810107E-02   2.31046982E-02   7.96297296E-03   2.81368238E-03   2.34532112E-03 
  3.29503432E-02   2.60548115E-02   2.00764210E-02   1.86493535E-02   1.70281751E-02   6.51732497E-03   2.64680381E-03   2.24119363E-03 
  2.86353140E-02   2.33711511E-02   1.87411491E-02   1.75896944E-02   1.60028332E-02   6.36419263E-03   2.26292702E-03   2.01094680E-03 
  2.96618425E-02   2.47132998E-02   2.05394312E-02   1.94067311E-02   1.67437704E-02   6.23447908E-03   2.12444493E-03   1.93136927E-03 
  4.13223284E-02   3.64531898E-02   3.03754690E-02   2.78404099E-02   2.24097416E-02   1.54650321E-02   8.79166469E-03   9.22820295E-03 
  5.07441590E-02   4.04233607E-02   3.02415611E-02   2.75210027E-02   2.30362225E-02   1.19641841E-02   6.46121458E-03   6.63535590E-03 
  2.55274445E-02   2.04076125E-02   1.53051363E-02   1.36884265E-02   1.09142324E-02   4.36336207E-03   1.86759602E-03   1.71469796E-03 
  3.72473952E-02   3.16158635E-02   2.54916821E-02   2.33773060E-02   1.87295657E-02   1.08816521E-02   5.91733810E-03   6.13010399E-03 
  4.82133194E-02   3.74760119E-02   2.59536986E-02   2.22371177E-02   1.51994577E-02   6.80511893E-03   3.28696285E-03   2.86627338E-03 
  3.60415880E-02   2.85013991E-02   2.17174960E-02   1.98950662E-02   1.62837761E-02   6.16930215E-03   2.72286379E-03   2.27685609E-03 
  3.46064858E-02   2.87907878E-02   2.36636605E-02   2.24777538E-02   2.17999335E-02   1.15008184E-02   5.04131168E-03   5.13077407E-03 
  6.85684691E-02   5.79946964E-02   4.93009276E-02   4.76435033E-02   4.84684491E-02   3.49128417E-02   8.52890631E-03   7.46381142E-03 
  9.29269907E-02   9.07025433E-02   8.65774597E-02   8.34201732E-02   7.46763409E-02   6.03505273E-02   3.60098345E-02   4.61135393E-02 
  7.19696405E-02   6.01823596E-02   4.65161557E-02   4.19778550E-02   3.39899805E-02   1.82624384E-02   8.65839778E-03   9.43102425E-03 
  4.40344095E-02   3.85478602E-02   3.22717145E-02   3.00505341E-02   2.56607571E-02   1.67891899E-02   9.08313723E-03   1.02082940E-02 
  4.71969653E-02   3.80109050E-02   2.84613395E-02   2.53206955E-02   1.85802770E-02   8.44299018E-03   3.98706692E-03   3.81341367E-03 
  5.31402214E-02   4.40966675E-02   3.43624766E-02   3.15252383E-02   2.65979391E-02   1.30533601E-02   4.48767165E-03   4.38145922E-03 
  4.40449012E-02   3.51333106E-02   2.49040308E-02   2.14025442E-02   1.49737550E-02   7.46268789E-03   4.12600308E-03   3.73456057E-03 
  3.72469060E-02   3.17537155E-02   2.54980279E-02   2.32732179E-02   1.86509694E-02   1.22331182E-02   7.18925899E-03   7.27212490E-03 
  4.95579685E-02   4.09880739E-02   2.99450719E-02   2.59929429E-02   1.83364175E-02   9.75532613E-03   4.39405027E-03   4.55938985E-03 
  4.05205587E-02   3.18435118E-02   2.31599835E-02   2.03680014E-02   1.45028634E-02   5.94632253E-03   2.86175535E-03   2.40115818E-03 
  4.18048024E-02   3.62473787E-02   3.29595947E-02   3.22012511E-02   2.84829621E-02   9.93358059E-03   3.04818687E-03   2.65516522E-03 
  5.07285676E-02   4.29195559E-02   3.76502889E-02   3.68483353E-02   3.42373287E-02   1.40664919E-02   5.63076305E-03   5.17033390E-03 
  5.18644072E-02   4.41751265E-02   3.86631798E-02   3.73757364E-02   3.27802725E-02   1.19801727E-02   3.97285222E-03   3.38532653E-03 
  4.39882633E-02   3.44749829E-02   2.50273572E-02   2.25234028E-02   1.81254833E-02   8.63191752E-03   4.29500103E-03   3.85997886E-03 
  3.73504429E-02   3.08937065E-02   2.71028536E-02   2.65655628E-02   3.10329882E-02   1.35072820E-02   3.96187745E-03   3.23207342E-03 
  3.29192242E-02   2.62439013E-02   2.08712052E-02   1.90720150E-02   1.97374956E-02   6.80241607E-03   2.63372306E-03   2.25553958E-03 
  6.31997217E-02   5.46035458E-02   4.78289716E-02   4.61422642E-02   4.45575077E-02   2.30069769E-02   1.07484270E-02   1.09215635E-02 
  4.76957239E-02   3.73233287E-02   2.73274503E-02   2.46876397E-02   2.35469945E-02   1.16387586E-02   4.33318388E-03   3.66705902E-03 
  3.73476561E-02   3.08176857E-02   2.41641859E-02   2.19195306E-02   1.68190782E-02   8.17061041E-03   4.22949561E-03   4.17161835E-03 
  2.60856208E-02   2.07283731E-02   1.56334290E-02   1.42313071E-02   1.27957210E-02   5.47597676E-03   2.34667237E-03   2.27445843E-03 
  8.03020454E-02   7.52358556E-02   7.06474376E-02   6.92362747E-02   6.81719178E-02   5.83396651E-02   2.60049545E-02   2.60857381E-02 
  4.84920133E-02   4.13314881E-02   3.35587167E-02   3.10921586E-02   2.71600367E-02   1.43296626E-02   5.01160425E-03   5.17144920E-03 
  4.61019441E-02   3.60625418E-02   2.49963353E-02   2.13083228E-02   1.44829239E-02   6.60543934E-03   3.37497786E-03   3.00987175E-03 
  5.20930594E-02   4.49556729E-02   4.00133430E-02   3.91612918E-02   4.06676807E-02   2.13483148E-02   9.32679551E-03   8.61882235E-03 
  3.90574795E-02   3.54672811E-02   3.18128750E-02   3.05435194E-02   2.81537082E-02   1.85321543E-02   9.50716339E-03   1.00558363E-02 
  4.77919440E-02   3.91178342E-02   3.09973540E-02   2.88086048E-02   2.45118509E-02   1.12479596E-02   5.17798706E-03   4.93205167E-03 
  5.51087312E-02   4.61699778E-02   3.68291833E-02   3.38052120E-02   2.73082338E-02   1.69199274E-02   1.07078473E-02   1.08317233E-02 
  4.29352275E-02   3.54946830E-02   2.99267795E-02   2.86261109E-02   2.49956279E-02   8.71808462E-03   3.45454441E-03   2.90298134E-03 
  5.52443328E-02   4.59522667E-02   3.69205028E-02   3.39729637E-02   3.09742747E-02   1.35307293E-02   4.82487973E-03   4.76086391E-03 
  3.64912276E-02   3.00474564E-02   2.64735397E-02   2.58327522E-02   3.14290240E-02   1.34453723E-02   3.78680613E-03   3.08876229E-03 
  4.11274099E-02   3.31910596E-02   2.63641577E-02   2.47283860E-02   2.26986462E-02   9.86526473E-03   4.81058750E-03   4.50529824E-03 
  4.25402861E-02   3.30438775E-02   2.35792897E-02   2.10127020E-02   1.72254468E-02   7.90080165E-03   3.71836680E-03   3.26804740E-03 
  3.63421042E-02   3.05817652E-02   2.83290841E-02   2.91141283E-02   3.47148640E-02   2.01730279E-02   4.47469034E-03   3.44657160E-03 
  4.64121945E-02   3.81727120E-02   2.97563568E-02   2.70122011E-02   2.10439729E-02   1.26054989E-02   8.30426782E-03   8.81965927E-03 
  6.93900466E-02   6.07947233E-02   5.03293421E-02   4.61646976E-02   3.74293389E-02   2.66342611E-02   1.56843687E-02   1.76903934E-02 
  4.21434077E-02   3.33232614E-02   2.49827060E-02   2.28689300E-02   2.01632239E-02   9.12424314E-03   4.16615395E-03   3.67854877E-03 
  4.53779796E-02   3.50022822E-02   2.42507904E-02   2.11300445E-02   1.53823299E-02   7.06722512E-03   3.46269899E-03   2.94990179E-03 
  6.30216380E-02   5.46208904E-02   4.67074099E-02   4.42002051E-02   4.18211021E-02   2.71150985E-02   1.80113600E-02   1.92664708E-02 
  7.14285007E-02   6.15820510E-02   4.92342972E-02   4.47090454E-02   3.61604330E-02   2.57601667E-02   1.71541449E-02   1.70939184E-02 
  4.91961174E-02   4.20408221E-02   3.67356687E-02   3.53780822E-02   3.88708179E-02   2.23807158E-02   9.64710744E-03   9.20063330E-03 
  3.64293694E-02   2.95534286E-02   2.18021662E-02   1.88234141E-02   1.28562213E-02   5.56697116E-03   2.84367435E-03   2.62271006E-03 
  5.57282899E-02   4.71713216E-02   3.61336857E-02   3.20244623E-02   2.36917231E-02   1.32500471E-02   6.38506097E-03   7.37533169E-03 
  2.51981292E-02   2.04671874E-02   1.51555930E-02   1.33144888E-02   9.65958139E-03   5.17392966E-03   2.62787064E-03   2.69824310E-03 
  2.67984565E-02   2.14975988E-02   1.55922290E-02   1.35276354E-02   9.38672436E-03   4.36056080E-03   2.03953383E-03   1.97357551E-03 
  6.23359473E-02   5.37318940E-02   4.43735093E-02   4.13800930E-02   3.71926130E-02   2.47850621E-02   1.43365352E-02   1.49528788E-02 
  3.68048631E-02   2.86003648E-02   2.07809813E-02   1.88537853E-02   1.65506286E-02   7.23844055E-03   2.92576464E-03   2.47475666E-03 
  3.92466622E-02   3.41991456E-02   3.15679281E-02   3.17690532E-02   3.43470576E-02   2.50877936E-02   6.36088471E-03   5.46588342E-03 
  4.38149502E-02   3.70079118E-02   3.31096533E-02   3.30667104E-02   3.34646903E-02   1.44459673E-02   3.98610366E-03   3.27594698E-03 
  3.02834567E-02   2.44075536E-02   1.81477958E-02   1.64029398E-02   1.36949637E-02   6.47448559E-03   2.53110631E-03   2.32633218E-03 
  5.08737176E-02   4.37237192E-02   3.66402930E-02   3.42255874E-02   2.85470960E-02   1.61378874E-02   9.46499368E-03   9.12925292E-03 
  8.10465416E-02   6.89777767E-02   5.45134839E-02   4.94571573E-02   4.14281067E-02   2.48620607E-02   1.27016961E-02   1.52652044E-02 
  3.66924954E-02   2.97326147E-02   2.33911363E-02   2.16718985E-02   1.86855125E-02   7.58366231E-03   3.06089239E-03   2.82540579E-03 
  2.96734366E-02   2.33357070E-02   1.66402009E-02   1.46585753E-02   1.12651561E-02   4.99166606E-03   2.17447385E-03   2.01893812E-03 
  4.19271247E-02   3.19694345E-02   2.02933638E-02   1.67246303E-02   1.10968261E-02   5.14379173E-03   2.68813599E-03   2.36159016E-03 
  2.78262857E-02   2.20018548E-02   1.52038875E-02   1.29359789E-02   8.84323097E-03   4.33849821E-03   2.11953724E-03   1.97559052E-03 
  6.64456189E-02   6.05076171E-02   5.34927716E-02   5.07767866E-02   4.53434324E-02   3.18552106E-02   1.94801019E-02   1.91987224E-02 
  4.43669520E-02   3.71918376E-02   3.04178901E-02   2.84271387E-02   2.74282879E-02   1.43208288E-02   4.82610246E-03   4.71611215E-03 
  5.45899240E-02   4.63008565E-02   3.79423726E-02   3.53505625E-02   3.20366280E-02   1.65426503E-02   6.77071278E-03   6.70665158E-03 
  5.87255889E-02   4.91491587E-02   3.86945941E-02   3.53285608E-02   2.92957223E-02   1.87493273E-02   1.16336933E-02   1.28184066E-02 
  3.10601184E-02   2.40447879E-02   1.75426790E-02   1.58040715E-02   1.30920109E-02   5.12742703E-03   2.22745410E-03   1.89817401E-03 
  3.64506486E-02   2.86741357E-02   2.19249514E-02   2.02254828E-02   1.80430886E-02   6.67548046E-03   2.76770833E-03   2.31036395E-03 
  4.28940790E-02   3.64280757E-02   3.20891844E-02   3.12667836E-02   2.85174465E-02   1.02651308E-02   3.43355761E-03   2.87252342E-03 
  4.23251213E-02   3.44613555E-02   2.85483299E-02   2.73925177E-02   2.55624036E-02   9.13410875E-03   3.37309407E-03   2.78984425E-03 
  6.84944393E-02   5.65513459E-02   4.26568891E-02   3.80917953E-02   2.99644420E-02   1.78828972E-02   9.10236946E-03   9.33405057E-03 
  4.91685806E-02   4.13300808E-02   3.53300924E-02   3.39795963E-02   3.27239531E-02   1.76056187E-02   1.06288460E-02   1.16442974E-02 
  4.01761780E-02   3.20309524E-02   2.42070417E-02   2.16058422E-02   1.56667615E-02   6.10804634E-03   2.77440377E-03   2.43942488E-03 
  4.29371471E-02   3.48464664E-02   2.64610215E-02   2.38628182E-02   1.85817985E-02   1.04897741E-02   6.16817577E-03   6.01575465E-03 
  4.33776214E-02   3.38382344E-02   2.38918319E-02   2.06159834E-02   1.42188298E-02   6.17196477E-03   3.03341621E-03   2.58043033E-03 
  7.88345179E-02   7.14130215E-02   6.28317570E-02   5.93568529E-02   5.14504526E-02   3.55856873E-02   2.26144750E-02   2.18245779E-02 
  4.24597091E-02   3.67275981E-02   3.30140237E-02   3.27727329E-02   3.55328482E-02   3.21220380E-02   9.68922273E-03   8.58283474E-03 
  5.17544734E-02   4.29319233E-02   3.66909486E-02   3.55699686E-02   3.57635429E-02   1.42649290E-02   4.59252247E-03   3.87542338E-03 
  5.11064359E-02   4.36287342E-02   3.77783862E-02   3.60504354E-02   3.02944770E-02   1.11683831E-02   4.65091310E-03   4.13472115E-03 
  3.03269390E-02   2.49715387E-02   1.95236873E-02   1.77302302E-02   1.37407162E-02   7.52062344E-03   4.04857000E-03   4.06448399E-03 
  6.29722050E-02   5.18105128E-02   3.91279672E-02   3.47357729E-02   2.60141911E-02   1.50979256E-02   8.25587737E-03   8.14034526E-03 
  4.22435290E-02   3.77041750E-02   3.33147999E-02   3.16503882E-02   2.76527303E-02   1.64967956E-02   9.22512971E-03   9.43389268E-03 
  5.35199669E-02   4.42860975E-02   3.37231064E-02   3.00255941E-02   2.27156410E-02   1.38732459E-02   7.72865025E-03   7.78889254E-03 
  3.92401839E-02   3.08647887E-02   2.32393734E-02   2.12043997E-02   1.85097157E-02   7.20097514E-03   3.18943620E-03   2.66820632E-03 
  5.30501483E-02   4.62127202E-02   3.76223101E-02   3.44661983E-02   2.80507970E-02   2.09178036E-02   1.29675638E-02   1.64804965E-02 
  3.41472631E-02   2.72131899E-02   2.11385150E-02   1.97342214E-02   1.86434123E-02   7.91347031E-03   3.32251767E-03   2.90332474E-03 
  4.62949736E-02   3.76062440E-02   2.86057407E-02   2.54563204E-02   1.85571730E-02   8.54810993E-03   4.49506632E-03   4.05435970E-03 
  4.21533081E-02   3.54220078E-02   3.14963741E-02   3.13182253E-02   3.23366692E-02   1.35481520E-02   3.90815856E-03   3.27737281E-03 
  5.41053138E-02   4.78877299E-02   4.10889863E-02   3.87706042E-02   3.38754913E-02   2.20870295E-02   1.29107660E-02   1.32594427E-02 
  3.96693225E-02   3.09961628E-02   2.19434557E-02   1.90255436E-02   1.32368885E-02   5.70137366E-03   2.82593100E-03   2.36785571E-03 
  4.05793018E-02   3.35493836E-02   2.84843696E-02   2.69285345E-02   2.99451355E-02   1.28276821E-02   5.21723636E-03   4.85104503E-03 
  4.39730538E-02   3.58136087E-02   2.66537920E-02   2.31295458E-02   1.58967606E-02   6.60700201E-03   3.27810897E-03   2.82478244E-03 
  4.18504600E-02   3.34606656E-02   2.52175298E-02   2.24451615E-02   1.61064871E-02   6.27612997E-03   2.90542127E-03   2.45613434E-03 
  5.43625108E-02   4.60805690E-02   3.84171372E-02   3.60218623E-02   3.55655477E-02   2.06402467E-02   1.21531357E-02   1.26147184E-02 
  4.22487890E-02   3.29970050E-02   2.37184485E-02   2.11450006E-02   1.67971323E-02   7.46370603E-03   3.52365461E-03   3.06176381E-03 
  5.98794578E-02   5.18301895E-02   4.30878884E-02   4.00821489E-02   3.41306204E-02   2.67881004E-02   1.99324606E-02   2.26327457E-02 
  4.01911117E-02   3.45363978E-02   2.87853202E-02   2.68725263E-02   2.36883409E-02   1.51728339E-02   9.15924023E-03   9.56306633E-03 
  6.18600060E-02   5.05997928E-02   3.89245357E-02   3.54521103E-02   2.87598222E-02   1.69391405E-02   1.01725798E-02   1.15394772E-02 
  3.80907718E-02   3.05763779E-02   2.46554735E-02   2.36539553E-02   2.23673610E-02   8.72967042E-03   3.16637431E-03   2.63902396E-03 
  5.64052324E-02   4.93896537E-02   4.51408037E-02   4.47732061E-02   4.45357214E-02   2.21993619E-02   9.37615651E-03   8.74544139E-03 
  5.76925353E-02   4.86703332E-02   4.30428810E-02   4.15490213E-02   4.49816077E-02   2.34659054E-02   7.68776527E-03   7.12294664E-03 
  4.11504165E-02   3.55243769E-02   3.16028572E-02   3.09756431E-02   3.27479046E-02   2.13451910E-02   6.96471307E-03   6.63913079E-03 
  9.59482575E-02   8.63845270E-02   7.43429119E-02   6.93955211E-02   5.84441599E-02   4.20278005E-02   2.55926333E-02   2.63245121E-02 
  5.55185365E-02   4.53790768E-02   3.54013999E-02   3.20376320E-02   2.38010766E-02   9.23940892E-03   4.01993377E-03   3.55904587E-03 
  4.84745948E-02   3.84470331E-02   2.60843995E-02   2.19997475E-02   1.49727422E-02   7.32500875E-03   3.64081919E-03   3.29005305E-03 
  3.57596797E-02   2.82677333E-02   2.07961452E-02   1.83760925E-02   1.30732917E-02   5.33211748E-03   2.39229932E-03   2.13475200E-03 
  4.16523210E-02   3.36054907E-02   2.57955783E-02   2.36536044E-02   2.01997220E-02   1.14167673E-02   6.88358541E-03   7.30619531E-03 
