t(412)  t(443)  t(490)  t(510)  t(555)  t(670)  t(765)  t(865)  
  8.85381467E-01   9.10578428E-01   9.36316259E-01   9.43831039E-01   9.57246443E-01   9.79904839E-01   9.88647188E-01   9.91438854E-01 
  8.22843225E-01   8.63834472E-01   9.07438481E-01   9.19582771E-01   9.40041236E-01   9.66741807E-01   9.78372800E-01   9.83113216E-01 
  5.40612433E-01   5.80476453E-01   6.31598140E-01   6.50002438E-01   6.87911370E-01   7.68294330E-01   8.21963985E-01   8.56352513E-01 
  8.09125221E-01   8.50347738E-01   8.93573351E-01   9.06501896E-01   9.30302159E-01   9.65442881E-01   9.79658938E-01   9.84729219E-01 
  8.72980375E-01   9.02456998E-01   9.32292908E-01   9.40743629E-01   9.55827410E-01   9.78841537E-01   9.87456821E-01   9.90612054E-01 
  7.97629265E-01   8.41715207E-01   8.89047972E-01   9.02611344E-01   9.26229971E-01   9.58779510E-01   9.73275561E-01   9.79205465E-01 
  7.42274010E-01   7.91514905E-01   8.48432568E-01   8.66072001E-01   8.99002164E-01   9.48184165E-01   9.68728972E-01   9.76386104E-01 
  8.52877461E-01   8.86790769E-01   9.21396608E-01   9.31112998E-01   9.48405737E-01   9.71341938E-01   9.80399733E-01   9.84813379E-01 
  8.51646288E-01   8.86937273E-01   9.22773165E-01   9.32585526E-01   9.49534709E-01   9.72344461E-01   9.78431800E-01   9.82450913E-01 
  7.51992408E-01   7.90810464E-01   8.33950964E-01   8.47482445E-01   8.73429445E-01   9.17988145E-01   9.39326237E-01   9.51216110E-01 
  8.04339607E-01   8.44989793E-01   8.89857672E-01   9.03255561E-01   9.27687581E-01   9.63795751E-01   9.78708952E-01   9.83976543E-01 
  8.53541660E-01   8.87734575E-01   9.23171190E-01   9.33167405E-01   9.50792174E-01   9.75567192E-01   9.85175459E-01   9.88860311E-01 
  7.94522353E-01   8.39021533E-01   8.86293494E-01   9.00059516E-01   9.25049213E-01   9.62829293E-01   9.77235142E-01   9.82593837E-01 
  7.59350847E-01   8.04002299E-01   8.55036548E-01   8.70714711E-01   8.99448353E-01   9.41506776E-01   9.58830250E-01   9.65300861E-01 
  7.42739890E-01   7.91891514E-01   8.52235737E-01   8.69999206E-01   9.02218617E-01   9.50175360E-01   9.68808748E-01   9.75905538E-01 
  7.92786779E-01   8.35800952E-01   8.83271241E-01   8.97447488E-01   9.23307363E-01   9.61750262E-01   9.77462436E-01   9.83113728E-01 
  7.47278158E-01   7.88586233E-01   8.37758271E-01   8.53512053E-01   8.83353484E-01   9.31423150E-01   9.53496094E-01   9.63161582E-01 
  7.94168116E-01   8.28857695E-01   8.70129850E-01   8.83728552E-01   9.11030119E-01   9.55230709E-01   9.73228110E-01   9.79709926E-01 
  7.35270688E-01   7.84588203E-01   8.40043861E-01   8.56931072E-01   8.88190715E-01   9.36322175E-01   9.57952073E-01   9.67090487E-01 
  7.76907950E-01   8.19259607E-01   8.66071942E-01   8.79263577E-01   9.02012542E-01   9.28541526E-01   9.35304750E-01   9.46044555E-01 
  8.30062891E-01   8.70363804E-01   9.12866739E-01   9.24652488E-01   9.45142600E-01   9.71610085E-01   9.82635151E-01   9.86935737E-01 
  8.21034384E-01   8.58678853E-01   8.98048624E-01   9.08986657E-01   9.28063416E-01   9.51894555E-01   9.57939536E-01   9.65187007E-01 
  8.15536384E-01   8.53057398E-01   8.94760825E-01   9.07353659E-01   9.30662754E-01   9.65807784E-01   9.80060448E-01   9.85030173E-01 
  7.47486415E-01   7.82876331E-01   8.22888819E-01   8.35674587E-01   8.60391106E-01   9.02339181E-01   9.20629126E-01   9.30273601E-01 
  8.75677558E-01   9.05654874E-01   9.35356697E-01   9.43387959E-01   9.57388757E-01   9.79319034E-01   9.87729324E-01   9.90680285E-01 
  8.46176677E-01   8.81779869E-01   9.18511470E-01   9.28855667E-01   9.47243226E-01   9.73010735E-01   9.83390559E-01   9.87424405E-01 
  7.47125866E-01   7.96050502E-01   8.49771816E-01   8.65731560E-01   8.94755701E-01   9.36787611E-01   9.52482740E-01   9.60308507E-01 
  8.67978817E-01   8.97356639E-01   9.26288930E-01   9.34048196E-01   9.45997625E-01   9.69060095E-01   9.77599394E-01   9.80843049E-01 
  8.36420911E-01   8.70295508E-01   9.06162908E-01   9.16630384E-01   9.35767066E-01   9.65869098E-01   9.78390510E-01   9.83246847E-01 
  6.41456391E-01   6.83912456E-01   7.38937933E-01   7.58000554E-01   7.96601083E-01   8.69403267E-01   9.06613158E-01   9.27141911E-01 
  7.99861461E-01   8.37918360E-01   8.76322371E-01   8.87240801E-01   9.08913904E-01   9.45305723E-01   9.63392137E-01   9.71943681E-01 
  8.27044727E-01   8.62941443E-01   8.98176343E-01   9.07471811E-01   9.23454885E-01   9.54714685E-01   9.64286876E-01   9.69578323E-01 
  8.11479089E-01   8.49610834E-01   8.91465158E-01   9.03997715E-01   9.26916467E-01   9.61245416E-01   9.74884865E-01   9.78353508E-01 
  4.57604698E-01   4.94606935E-01   5.48602205E-01   5.69175300E-01   6.12226349E-01   6.90708112E-01   7.45208637E-01   7.91218056E-01 
  5.29780423E-01   5.65000823E-01   6.10028558E-01   6.26418578E-01   6.60180836E-01   7.28528827E-01   7.66378610E-01   7.91050692E-01 
  8.16025464E-01   8.50907858E-01   8.86451703E-01   8.96570222E-01   9.14642936E-01   9.44184593E-01   9.49859197E-01   9.55705958E-01 
  8.25271525E-01   8.61051440E-01   8.98610327E-01   9.09490679E-01   9.28814132E-01   9.59677428E-01   9.72077982E-01   9.77307102E-01 
  6.79735304E-01   7.26160603E-01   7.80986830E-01   7.98571933E-01   8.31814853E-01   8.85280441E-01   9.10003531E-01   9.21804168E-01 
  8.31869967E-01   8.68794835E-01   9.07120736E-01   9.17766691E-01   9.36251969E-01   9.57611955E-01   9.65517911E-01   9.72172055E-01 
  7.17830874E-01   7.61718250E-01   8.13493804E-01   8.29948828E-01   8.61303370E-01   9.13684288E-01   9.37142679E-01   9.46872345E-01 
  8.54106407E-01   8.86601972E-01   9.20629979E-01   9.30315306E-01   9.48139524E-01   9.74869157E-01   9.84992503E-01   9.88707625E-01 
  8.29616285E-01   8.71155891E-01   9.14624885E-01   9.26528992E-01   9.46626317E-01   9.73879776E-01   9.85050140E-01   9.89020637E-01 
  8.47105540E-01   8.84486831E-01   9.23938417E-01   9.34886669E-01   9.53154763E-01   9.75681195E-01   9.85522610E-01   9.89090212E-01 
  5.19397374E-01   5.54978010E-01   6.02306639E-01   6.19710106E-01   6.54783359E-01   7.21189394E-01   7.73108302E-01   8.07468822E-01 
  8.70761313E-01   9.01707748E-01   9.33269567E-01   9.42134506E-01   9.57849367E-01   9.79291966E-01   9.88005294E-01   9.91082085E-01 
  7.08061230E-01   7.63593707E-01   8.28915030E-01   8.48995508E-01   8.85784399E-01   9.39551479E-01   9.63601088E-01   9.71907504E-01 
  7.93760138E-01   8.35146689E-01   8.83534066E-01   8.98239565E-01   9.22343124E-01   9.51270386E-01   9.65197176E-01   9.72179341E-01 
  6.32339985E-01   6.73576863E-01   7.21348948E-01   7.36709978E-01   7.66099946E-01   8.18640345E-01   8.45622391E-01   8.61915406E-01 
  8.18108673E-01   8.53480107E-01   8.89997853E-01   9.00536991E-01   9.19454066E-01   9.50302536E-01   9.57692679E-01   9.61204283E-01 
  8.19556417E-01   8.55846862E-01   8.93611866E-01   9.04454257E-01   9.24163733E-01   9.54221269E-01   9.65256909E-01   9.71987003E-01 
  6.53287777E-01   7.09333391E-01   7.75967912E-01   7.96779863E-01   8.35899887E-01   8.94025837E-01   9.21326725E-01   9.37228430E-01 
  8.52825720E-01   8.89283563E-01   9.26638539E-01   9.36813479E-01   9.53893109E-01   9.75489898E-01   9.84770499E-01   9.88567494E-01 
  8.68083206E-01   8.97620615E-01   9.28212084E-01   9.37131857E-01   9.53539945E-01   9.77777827E-01   9.86912949E-01   9.90151160E-01 
  7.84453131E-01   8.24960443E-01   8.70743049E-01   8.84749153E-01   9.10810641E-01   9.50140008E-01   9.66117544E-01   9.71770706E-01 
  8.61448493E-01   8.95576047E-01   9.30556449E-01   9.40077158E-01   9.56350928E-01   9.77450880E-01   9.85767428E-01   9.89189606E-01 
  8.76343259E-01   9.04110198E-01   9.32502420E-01   9.40680668E-01   9.55236976E-01   9.78525016E-01   9.87031658E-01   9.90003157E-01 
  8.75889467E-01   9.05509317E-01   9.35422335E-01   9.43720287E-01   9.57866410E-01   9.79602391E-01   9.87591409E-01   9.90677904E-01 
  7.94888579E-01   8.37726545E-01   8.83716135E-01   8.97318398E-01   9.21909626E-01   9.59593148E-01   9.74594365E-01   9.79889465E-01 
  8.71990056E-01   9.03234468E-01   9.34690908E-01   9.43307588E-01   9.58322375E-01   9.79580150E-01   9.87981799E-01   9.91047844E-01 
  8.31662177E-01   8.60921959E-01   8.88313113E-01   8.95778390E-01   9.09244056E-01   9.47182666E-01   9.77848717E-01   9.82203539E-01 
  8.82996135E-01   9.08685662E-01   9.35153067E-01   9.42876440E-01   9.57047143E-01   9.80104614E-01   9.88667809E-01   9.91518409E-01 
  6.81438486E-01   7.33323616E-01   7.99426068E-01   8.21095390E-01   8.62540219E-01   9.28042729E-01   9.56151387E-01   9.66814885E-01 
  8.58570695E-01   8.90250297E-01   9.22864577E-01   9.32160379E-01   9.48854285E-01   9.74295699E-01   9.83868879E-01   9.87535917E-01 
  7.63736143E-01   8.07771789E-01   8.58327355E-01   8.74026851E-01   9.03501543E-01   9.49235393E-01   9.68472047E-01   9.76025481E-01 
  8.80740222E-01   9.08712905E-01   9.37008207E-01   9.45110258E-01   9.59877288E-01   9.80689636E-01   9.88438242E-01   9.91293309E-01 
  7.90633779E-01   8.29967898E-01   8.75065119E-01   8.88998142E-01   9.14757113E-01   9.53493635E-01   9.69256895E-01   9.74968475E-01 
  8.15019446E-01   8.52222810E-01   8.92816657E-01   9.05036621E-01   9.27165790E-01   9.61434677E-01   9.75862764E-01   9.81136187E-01 
  7.83312905E-01   8.19264484E-01   8.56037953E-01   8.66976261E-01   8.88450663E-01   9.38785634E-01   9.54633902E-01   9.62070557E-01 
  7.34242194E-01   7.83006817E-01   8.38659332E-01   8.55775792E-01   8.87562417E-01   9.36335054E-01   9.57256692E-01   9.66269196E-01 
  7.55303028E-01   7.95818823E-01   8.41895822E-01   8.56162561E-01   8.82252746E-01   9.21237307E-01   9.42258154E-01   9.51904789E-01 
  7.95722381E-01   8.37694017E-01   8.84646127E-01   8.98775621E-01   9.24580002E-01   9.62308473E-01   9.78251958E-01   9.83794520E-01 
  7.33766969E-01   7.87209584E-01   8.47220549E-01   8.65283291E-01   8.98409549E-01   9.47357495E-01   9.67917124E-01   9.75788301E-01 
  8.40250669E-01   8.76856083E-01   9.15480798E-01   9.26095334E-01   9.43776409E-01   9.66088641E-01   9.73691337E-01   9.78761402E-01 
  8.44392192E-01   8.81039718E-01   9.19369524E-01   9.30008729E-01   9.47977511E-01   9.70700494E-01   9.80161128E-01   9.84101812E-01 
  7.80054784E-01   8.21806148E-01   8.67765416E-01   8.81653777E-01   9.07409589E-01   9.47504308E-01   9.64393480E-01   9.71891060E-01 
  8.08283792E-01   8.49119802E-01   8.93521239E-01   9.06709096E-01   9.30867958E-01   9.66354327E-01   9.80410624E-01   9.85354798E-01 
  6.59099941E-01   7.04705139E-01   7.57518470E-01   7.74513395E-01   8.07618686E-01   8.44840132E-01   8.57216771E-01   8.80231586E-01 
  6.66807574E-01   6.86295711E-01   7.18108564E-01   7.32064148E-01   7.58880440E-01   8.04650048E-01   8.28849174E-01   8.46209877E-01 
  8.58843989E-01   8.92772514E-01   9.27957856E-01   9.37773560E-01   9.54632961E-01   9.77144466E-01   9.86289739E-01   9.89689880E-01 
  8.22712005E-01   8.57630553E-01   8.95219368E-01   9.06359349E-01   9.26791774E-01   9.59127568E-01   9.73850079E-01   9.79501251E-01 
  8.31807724E-01   8.68675325E-01   9.06900922E-01   9.17850676E-01   9.37587365E-01   9.65521050E-01   9.76591389E-01   9.80735086E-01 
  7.70316373E-01   8.06136711E-01   8.45782808E-01   8.58213801E-01   8.82017451E-01   9.19602735E-01   9.36486670E-01   9.45835039E-01 
  8.06505122E-01   8.51433102E-01   8.99145847E-01   9.12598785E-01   9.36140658E-01   9.68208047E-01   9.81378905E-01   9.86132198E-01 
  8.26846638E-01   8.65514873E-01   9.06989881E-01   9.18855982E-01   9.39618845E-01   9.68781845E-01   9.80979724E-01   9.85543856E-01 
  8.29205052E-01   8.63241474E-01   9.00216485E-01   9.11305161E-01   9.31801149E-01   9.62073941E-01   9.74069460E-01   9.78952247E-01 
  7.61226884E-01   8.09323791E-01   8.63509765E-01   8.79853622E-01   9.09811407E-01   9.53958699E-01   9.72615333E-01   9.79440057E-01 
  7.71336632E-01   8.14478478E-01   8.63159422E-01   8.77937948E-01   9.05153089E-01   9.46339226E-01   9.65711600E-01   9.73674604E-01 
  8.70936275E-01   8.98088565E-01   9.26503667E-01   9.34810776E-01   9.50220152E-01   9.75211095E-01   9.84598548E-01   9.87864213E-01 
  7.48009565E-01   7.91231880E-01   8.43435241E-01   8.60219417E-01   8.92108184E-01   9.40904963E-01   9.61483539E-01   9.69903583E-01 
  6.98863576E-01   7.47147002E-01   8.02361243E-01   8.19312415E-01   8.50947773E-01   8.98423429E-01   9.17458073E-01   9.23320326E-01 
  8.36438504E-01   8.67363884E-01   8.99888661E-01   9.09418998E-01   9.26621047E-01   9.55886656E-01   9.67780121E-01   9.71986935E-01 
  6.84014771E-01   7.25690867E-01   7.74679785E-01   7.90705939E-01   8.21663663E-01   8.77361797E-01   9.06974042E-01   9.24142095E-01 
  7.93645241E-01   8.38073063E-01   8.86548520E-01   9.00348337E-01   9.24191093E-01   9.55488994E-01   9.69702016E-01   9.76415076E-01 
  7.78199833E-01   8.20306925E-01   8.68916673E-01   8.83940895E-01   9.11943224E-01   9.54411688E-01   9.71869587E-01   9.78406619E-01 
  7.56224518E-01   7.94586926E-01   8.35474475E-01   8.48095972E-01   8.73059007E-01   9.19725018E-01   9.32211597E-01   9.43513368E-01 
  8.75050645E-01   9.03216540E-01   9.31373985E-01   9.39456945E-01   9.53354297E-01   9.77380283E-01   9.85786620E-01   9.88955936E-01 
  8.29531551E-01   8.68794787E-01   9.10746312E-01   9.22640015E-01   9.43216729E-01   9.70876132E-01   9.82427038E-01   9.86848459E-01 
  8.63693182E-01   8.94802453E-01   9.26532879E-01   9.35626435E-01   9.52188919E-01   9.77256803E-01   9.86388721E-01   9.89748543E-01 
  6.73717492E-01   7.19603275E-01   7.78066645E-01   7.97245928E-01   8.33884414E-01   8.96795397E-01   9.27820670E-01   9.41974339E-01 
  8.66625253E-01   9.00248383E-01   9.34482610E-01   9.43778775E-01   9.59489699E-01   9.80416684E-01   9.88925699E-01   9.91840669E-01 
  6.21275541E-01   6.58090606E-01   7.03833390E-01   7.19873424E-01   7.51306780E-01   8.11809898E-01   8.51264744E-01   8.74681627E-01 
  8.07103705E-01   8.50293660E-01   8.96611127E-01   9.09914959E-01   9.33662073E-01   9.67426142E-01   9.81078979E-01   9.85973117E-01 
  8.40352712E-01   8.76560966E-01   9.14589215E-01   9.24941351E-01   9.42384321E-01   9.65552385E-01   9.71627701E-01   9.76395283E-01 
  8.77506449E-01   9.06507337E-01   9.35310771E-01   9.43244856E-01   9.57500084E-01   9.79603054E-01   9.87784301E-01   9.90823772E-01 
  6.69256811E-01   7.27940316E-01   8.00104835E-01   8.22935313E-01   8.65853658E-01   9.25665623E-01   9.55551209E-01   9.66044866E-01 
  7.72980467E-01   8.09763369E-01   8.49857843E-01   8.62172964E-01   8.85315441E-01   9.27739495E-01   9.46772758E-01   9.55903884E-01 
  8.45707332E-01   8.82872775E-01   9.20598536E-01   9.30958488E-01   9.49063694E-01   9.73808790E-01   9.83190324E-01   9.87020009E-01 
  8.56546499E-01   8.91095474E-01   9.26589009E-01   9.36350638E-01   9.53094089E-01   9.74873246E-01   9.83868193E-01   9.87542595E-01 
  8.76026334E-01   9.02429204E-01   9.29970879E-01   9.38033362E-01   9.52834029E-01   9.77314581E-01   9.87139604E-01   9.90135446E-01 
  7.03776329E-01   7.48758163E-01   8.06684567E-01   8.26373727E-01   8.65353374E-01   9.28807880E-01   9.56079048E-01   9.66614863E-01 
  8.27502191E-01   8.67864575E-01   9.11469881E-01   9.23975905E-01   9.45088696E-01   9.71686198E-01   9.82881515E-01   9.87203413E-01 
  8.34246678E-01   8.69257398E-01   9.07519925E-01   9.18946393E-01   9.39850446E-01   9.70675197E-01   9.82969470E-01   9.87245028E-01 
  8.35540363E-01   8.73151253E-01   9.13497202E-01   9.24954095E-01   9.45001129E-01   9.73226128E-01   9.84695957E-01   9.88777983E-01 
  7.92449161E-01   8.35655396E-01   8.82553154E-01   8.96096982E-01   9.19941764E-01   9.52837695E-01   9.66920247E-01   9.73892996E-01 
  7.75736277E-01   8.23649747E-01   8.75970718E-01   8.91358117E-01   9.19209542E-01   9.59337872E-01   9.76041709E-01   9.82083259E-01 
  8.71934952E-01   9.00578848E-01   9.29682510E-01   9.38081343E-01   9.53555924E-01   9.78532945E-01   9.86863267E-01   9.89883657E-01 
  7.86691530E-01   8.26926895E-01   8.68425527E-01   8.80471240E-01   9.02758919E-01   9.25844062E-01   9.33666864E-01   9.42188889E-01 
  8.25759129E-01   8.64985836E-01   9.06544400E-01   9.18343070E-01   9.39149151E-01   9.69262192E-01   9.81005504E-01   9.85569780E-01 
  8.24829545E-01   8.60206223E-01   8.98008862E-01   9.09136162E-01   9.28977699E-01   9.59999862E-01   9.72919523E-01   9.77271261E-01 
  5.11193424E-01   5.46245207E-01   5.88783275E-01   6.04764822E-01   6.40111787E-01   7.25249218E-01   7.79678379E-01   8.18852759E-01 
  8.73045214E-01   8.98574509E-01   9.24264402E-01   9.31949151E-01   9.44538607E-01   9.68611791E-01   9.81241195E-01   9.85723210E-01 
  8.21790541E-01   8.58514298E-01   8.94424214E-01   9.03866699E-01   9.19368051E-01   9.55605373E-01   9.67196792E-01   9.72339901E-01 
  8.60786975E-01   8.92006999E-01   9.24253235E-01   9.33565588E-01   9.50619443E-01   9.74598834E-01   9.83602957E-01   9.87056861E-01 
  8.72494602E-01   9.02886133E-01   9.33708570E-01   9.42277396E-01   9.57343567E-01   9.79124319E-01   9.87507000E-01   9.90612769E-01 
  8.61004020E-01   8.94124102E-01   9.28261202E-01   9.37683041E-01   9.54214320E-01   9.76369209E-01   9.85096997E-01   9.88757305E-01 
  5.93863885E-01   6.30105223E-01   6.73573072E-01   6.89352490E-01   7.21259881E-01   7.91260661E-01   8.35105059E-01   8.62181644E-01 
  7.28337187E-01   7.68634772E-01   8.15165746E-01   8.30144187E-01   8.58283157E-01   9.04987784E-01   9.30795431E-01   9.40470196E-01 
  8.59798008E-01   8.93619855E-01   9.27926863E-01   9.37472158E-01   9.54238919E-01   9.77016508E-01   9.86452408E-01   9.89875204E-01 
  8.02746142E-01   8.41695539E-01   8.84050634E-01   8.96660537E-01   9.19664310E-01   9.55787315E-01   9.71811760E-01   9.78270530E-01 
  8.24189620E-01   8.64854264E-01   9.08632511E-01   9.21083642E-01   9.42395001E-01   9.71255041E-01   9.83174924E-01   9.87472979E-01 
  7.92701119E-01   8.33700418E-01   8.78185524E-01   8.91332101E-01   9.15262311E-01   9.51718993E-01   9.67693673E-01   9.74528996E-01 
  8.63153131E-01   8.93743283E-01   9.25456441E-01   9.34587535E-01   9.50887834E-01   9.75942337E-01   9.85553149E-01   9.88885447E-01 
  8.49280793E-01   8.83948875E-01   9.19559282E-01   9.29270393E-01   9.46071522E-01   9.67748393E-01   9.76160359E-01   9.80724129E-01 
  7.82586031E-01   8.30312740E-01   8.83141752E-01   8.98417522E-01   9.24555958E-01   9.59842129E-01   9.75086916E-01   9.81174979E-01 
  7.12525915E-01   7.73922203E-01   8.42950480E-01   8.63026251E-01   8.97998667E-01   9.45116803E-01   9.65875253E-01   9.74245809E-01 
  8.69102407E-01   9.01174433E-01   9.33344388E-01   9.42133431E-01   9.57490123E-01   9.78627858E-01   9.86628143E-01   9.89904236E-01 
  5.95434962E-01   6.28452793E-01   6.69044894E-01   6.83481521E-01   7.14388144E-01   7.75820376E-01   8.09497270E-01   8.32666853E-01 
  8.46121679E-01   8.81695221E-01   9.18755360E-01   9.29071305E-01   9.47273573E-01   9.73286357E-01   9.84298431E-01   9.88307945E-01 
  8.33118070E-01   8.70929660E-01   9.11354651E-01   9.22325773E-01   9.41095414E-01   9.63422259E-01   9.72103695E-01   9.77587777E-01 
  8.29719921E-01   8.69155978E-01   9.10851973E-01   9.22384662E-01   9.42018960E-01   9.69116538E-01   9.80819235E-01   9.85566355E-01 
  8.17279061E-01   8.56737637E-01   8.99779006E-01   9.11657090E-01   9.31755377E-01   9.51322170E-01   9.59804612E-01   9.66100699E-01 
